,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
318,13.5%,"Etna, Sicily & Sardinia, Italy",750 ml,Red, Italy,10/1/2020,"
                      This has a rather shy nose that eventually reveals whiffs of botanical herb, cedar and underbrush. Racy and rather lean, the focused palate shows dried cherry, coffee bean and clove alongside bright acidity. Close-grained tannins leave a drying finish.                      Kerin O’Keefe ",Moganazzi,Tenuta delle Terre Nere 2018 Moganazzi  (Etna),$45, Sicily & Sardinia,91,Etna,,Not rated yet [Add Your Review],"Nerello Mascalese, Italian Red",2018,Tenuta delle Terre Nere
319,14.1%,"Lake County, California, US",750 ml,Red, US,10/1/2020,"
                      Meaty, gamy aromas and rich plummy flavors make this full-bodied wine likeable and different. It feels extra smooth in texture, low in tannins but high in fruit and subtle peppery spices.                      Jim Gordon ",Vinum in Agris,Prima Materia 2018 Vinum in Agris Negroamaro,$28, California,91,Lake County,,Not rated yet [Add Your Review],"Negroamaro, Italian Red",2018,Prima Materia
320,13%,"Salento, Southern Italy, Italy",750 ml,Red, Italy,10/1/2020,"
                      Zesty aromas of crushed thyme, bay leaf and eucalyptus ride over a spiced cranberry and plum core. This is light and easy on the palate, giving juicy red fruit and soft, polished tannins. Integrated acidity is the main driver here, but it plays well with the fruit and spice elements, never seeming out of place.                      Alexander Peartree ",Pellirosso,Coppi 2018 Pellirosso Negroamaro (Salento),$13, Southern Italy,89,Salento,,Not rated yet [Add Your Review],"Negroamaro, Italian Red",2018,Coppi
321,13.5%,"Etna, Sicily & Sardinia, Italy",750 ml,Red, Italy,10/1/2020,"
                      Mediterranean brush, cedar and rose scents mingle with a whiff of toasted nut. On the chiseled, rather lean palate, a smoky mineral note accents sour cherry, fennel and blood orange alongside taut, dusty tannins that leave a lean, drying close. Drink 2021–2028.                      Kerin O’Keefe ",Contrada Cavaliere,Benanti 2018 Contrada Cavaliere  (Etna),$50, Sicily & Sardinia,89,Etna,,Not rated yet [Add Your Review],"Nerello Mascalese, Italian Red",2018,Benanti
322,13.5%,"Salento, Southern Italy, Italy",750 ml,Red, Italy,10/1/2020,"
                      Aromas of thyme, crushed pepper and mixed crushed berries take a bit to show on the nose but carry good concentration as it opens up. Juicy red plum and wild bramble berries unite alongside fistfuls of crushed herbs and peppery spice on the palate. This is pleasantly fruity, but reined in well by a solid frame of gripping tannins and persistent acidity.                      Alexander Peartree ",Primonero,Masseria Li Veli 2018 Primonero Negroamaro (Salento),$11, Southern Italy,88,Salento,,Not rated yet [Add Your Review],"Negroamaro, Italian Red",2018,Masseria Li Veli
323,14.2%,"Lake County, California, US",750 ml,Red, US,10/1/2020,"
                      This wine is deep in color, bold in flavors and firm in texture, offering focused blackberry and black pepper and moderate tannins. It needs rich proteins to pair with and should be best after 2023.                      Jim Gordon ",,Prima Materia 2016 Refosco,$38, California,88,Lake County,,Not rated yet [Add Your Review],"Refosco, Italian Red",2016,Prima Materia
324,14.5%,"Etna, Sicily & Sardinia, Italy",750 ml,Red, Italy,10/1/2020,"
                      Aromas of French oak, coconut and camphor lead the nose. Reflecting the nose, the taut palate offers dried cherry, prune and oak-driven spice set against grainy tannins that leave an astringent finish. It doesn't have the fruit richness to stand up to the oak.                      Kerin O’Keefe ",Vigo,Fattorie Romeo del Castello 2016 Vigo  (Etna),$50, Sicily & Sardinia,87,Etna,,Not rated yet [Add Your Review],"Nerello Mascalese, Italian Red",2016,Fattorie Romeo del Castello
325,14.7%,"Eola-Amity Hills, Willamette Valley, Oregon, US",750 ml,Red, US,10/1/2020,"
                      Not a common or easy variety to ripen in the Willamette valley, this is a tart, dry, austere wine that is a bit hard to love. The fruit is subsumed by the tannins, with notes of smoke, black olive and graphite rather than any sweet ripe berry flavors. That said, the right match (steak) would work with it.                      Paul Gregutt ",,Bryn Mawr Vineyards 2018 Dolcetto (Eola-Amity Hills),$35, Oregon,87, Willamette Valley,Eola-Amity Hills,Not rated yet [Add Your Review],"Dolcetto, Italian Red",2018,Bryn Mawr Vineyards
326,13.5%,"Salento, Southern Italy, Italy",750 ml,Red, Italy,10/1/2020,"
                      Aromas of bright cherry, anise and cinnamon start off this straightforward red. This is light in feel and fruity on the palate in bouncy cherry and berry flavors. It shows a nice balance but is ultimately quite simple. It's a great buy as a weekday red.                      Alexander Peartree ",,Rivera 2018 Negroamaro (Salento),$11, Southern Italy,86,Salento,,Not rated yet [Add Your Review],"Negroamaro, Italian Red",2018,Rivera
327,13%,"Veronese, Veneto, Italy",750 ml,Rose, Italy,10/1/2020,"
                      This offers aromas of spring blossoms and red berry. It's bright and simple, offering sour cherry and strawberry alongside fresh acidity.                      Kerin O’Keefe ",Phasianus,Monte Zovo 2019 Phasianus Corvina (Veronese),$17, Veneto,85,Veronese,,Not rated yet [Add Your Review],"Corvina, Italian Red",2019,Monte Zovo
328,13%,"Etna, Sicily & Sardinia, Italy",750 ml,Red, Italy,10/1/2020,"
                      Aromas of graphite, hazelnut and scorched earth form the subtle nose. The lean palate is already evolved, showing mere suggestions of unripe berry, citrus, saline and roasted coffee bean. Astringent tannins give it an abrupt, mouthdrying close.                      Kerin O’Keefe ",Norma,Valenti 2015 Norma  (Etna),$20, Sicily & Sardinia,85,Etna,,Not rated yet [Add Your Review],"Nerello Mascalese, Italian Red",2015,Valenti
329,13.5%,"Etna, Sicily & Sardinia, Italy",750 ml,Red, Italy,9/1/2020,"
                      Aromas of wild red berry, rose petal, wet stone, Mediterranean brush and star anise shape the nose on this compelling, vibrant wine. Made with Nerello Mascalese planted in 1961, the wine has a linear, racy palate that's almost ethereal and loaded with finesse and energy, delivering sour cherry, pomegranate, licorice and orange zest before a flinty mineral close. Taut, refined tannins and vibrant acidity lend lithe support. Drink 2024–2036.                      Kerin O’Keefe ",Contrada Sciaranuova VV Rosso,Tascante 2016 Contrada Sciaranuova VV Rosso  (Etna),$120, Sicily & Sardinia,97,Etna,,Not rated yet [Add Your Review],"Nerello Mascalese, Italian Red",2016,Tascante
330,14.5%,"Terre Siciliane, Sicily & Sardinia, Italy",750 ml,Red, Italy,9/1/2020,"
                      Here's another stunning wine from this fantastic estate, opening with aromas of underbrush, wild berry, tobacco, rose and dried mint. The structured, elegant palate delivers crushed raspberry, strawberry compote, star anise and flinty mineral, while taut, refined tannins provide finesse and support. Drink 2021–2029.                      Kerin O’Keefe ",Contrada G,Franchetti–Passopisciaro 2017 Contrada G Nerello Mascalese (Terre Siciliane),$75, Sicily & Sardinia,97,Terre Siciliane,,Not rated yet [Add Your Review],"Nerello Mascalese, Italian Red",2017,Franchetti–Passopisciaro
331,14.5%,"Terre Siciliane, Sicily & Sardinia, Italy",750 ml,Red, Italy,9/1/2020,"
                      Violet, Mediterranean herb and red berry are just some of the aromas you'll find on this compelling wine. Silky and full bodied, the palate delivers raspberry compote, crushed Marasca cherry, star anise and flinty mineral alongside taut, refined tannins. Fresh acidity and a mineral vein add tension. Drink 2022–2029.                      Kerin O’Keefe ",Contrada C,Franchetti–Passopisciaro 2017 Contrada C Nerello Mascalese (Terre Siciliane),$60, Sicily & Sardinia,97,Terre Siciliane,,Not rated yet [Add Your Review],"Nerello Mascalese, Italian Red",2017,Franchetti–Passopisciaro
332,14.5%,"Terre Siciliane, Sicily & Sardinia, Italy",750 ml,Red, Italy,9/1/2020,"
                      Enticing aromas of graphite, Mediterranean scrub and wild berry shape the nose of this compelling wine. The vibrant, structured palate is loaded with finesse and tension, delivering crushed strawberry, red cherry, star anise and orange zest, while notes of botanical herbs and a vein of flinty mineral lend depth. Racy acidity and lithe tannins provide energy and support. Drink through 2031.                      Kerin O’Keefe ",Munjebel VA,Frank Cornelissen 2016 Munjebel VA Nerello Mascalese (Terre Siciliane),$69, Sicily & Sardinia,97,Terre Siciliane,,Not rated yet [Add Your Review],"Nerello Mascalese, Italian Red",2016,Frank Cornelissen
333,15%,"Terre Siciliane, Sicily & Sardinia, Italy",750 ml,Red, Italy,9/1/2020,"
                      Mixing power and finesse, this full-bodied red opens with intriguing aromas suggesting smoke, graphite, truffle, molten chocolate and wild black-skinned berry. On the structured, enveloping palate, velvety tannins wrap around blackberry jam, crushed black raspberry, licorice and grilled herbs, while a mineral note lingers on the finish. Tangy acidity lifts the finish. Drink now–2030.                      Kerin O’Keefe ",Munjebel,Frank Cornelissen 2017 Munjebel Nerello Mascalese (Terre Siciliane),$39, Sicily & Sardinia,97,Terre Siciliane,,Not rated yet [Add Your Review],"Nerello Mascalese, Italian Red",2017,Frank Cornelissen
334,14.5%,"Terre Siciliane, Sicily & Sardinia, Italy",750 ml,Red, Italy,9/1/2020,"
                      Wild cherry, crushed mint, forest floor and graphite aromas shape the nose on this gorgeous wine along with an earthy whiff of new leather. It's full bodied and elegantly structured, doling out Marasca cherry, raspberry compote, licorice and flinty mineral alongside enveloping, velvety tannins. Drink 2021–2029.                      Kerin O’Keefe ",Contrada P,Franchetti–Passopisciaro 2017 Contrada P Nerello Mascalese (Terre Siciliane),$90, Sicily & Sardinia,97,Terre Siciliane,,Not rated yet [Add Your Review],"Nerello Mascalese, Italian Red",2017,Franchetti–Passopisciaro
335,13%,"Etna, Sicily & Sardinia, Italy",750 ml,Red, Italy,9/1/2020,"
                      Intense and linear, this vibrant red has intriguing aromas of wild red berry, violet, dark spice, crushed stone and eucalyptus. On the lithe, racy palate, polished tannins and lively acidity frame crunchy red cherry, strawberry compote, orange zest and licorice before a saline finish. Drink 2021–2028.                      Kerin O’Keefe ",Contrada Rampante Rosso,Tascante 2016 Contrada Rampante Rosso  (Etna),$60, Sicily & Sardinia,96,Etna,,Not rated yet [Add Your Review],"Nerello Mascalese, Italian Red",2016,Tascante
336,15%,"Terre Siciliane, Sicily & Sardinia, Italy",750 ml,Red, Italy,9/1/2020,"
                      Underbrush, wet stone and camphor aromas meld with whiffs of scorched earth and Mediterranean scrub. The full-bodied, enveloping palate delivers dried Marasca cherry, orange zest, raspberry compote, fennel and flint alongside velvety tannins and lively acidity.                      Kerin O’Keefe ",Contrada R,Franchetti–Passopisciaro 2017 Contrada R Nerello Mascalese (Terre Siciliane),$75, Sicily & Sardinia,95,Terre Siciliane,,Not rated yet [Add Your Review],"Nerello Mascalese, Italian Red",2017,Franchetti–Passopisciaro
337,13.5%,"Sicilia, Sicily & Sardinia, Italy",750 ml,Red, Italy,9/1/2020,"
                      Delicious and loaded with finesse, this Nerello Mascalese delivers aromas and flavors of ripe black cherry, blackberry and star anise, while smoky flint adds depth. Lithe, elegant tannins provide the polished framework.                      Kerin O’Keefe ",Eruzione 1614,Planeta 2017 Eruzione 1614 Nerello Mascalese (Sicilia),$35, Sicily & Sardinia,95,Sicilia,,Not rated yet [Add Your Review],"Nerello Mascalese, Italian Red",2017,Planeta
338,15%,"Terre Siciliane, Sicily & Sardinia, Italy",750 ml,Red, Italy,9/1/2020,"
                      Eucalyptus, Mediterranean herb and wild berry aromas mingle with a whiff of wet stone. It's full bodied and youthfully austere but also boasts a weightless elegance, doling out black cherry, flinty mineral and bitter almond sensations before a licorice close. Thanks to the ripe fruit flavors, you'd never guess this had a hefty abv of 15%.                      Kerin O’Keefe ",Contrada S,Franchetti–Passopisciaro 2017 Contrada S Nerello Mascalese (Terre Siciliane),$75, Sicily & Sardinia,95,Terre Siciliane,,Not rated yet [Add Your Review],"Nerello Mascalese, Italian Red",2017,Franchetti–Passopisciaro
339,14.5%,"Etna, Sicily & Sardinia, Italy",750 ml,Red, Italy,9/1/2020,"
                      Aromas of ripe black-skinned berry, Mediterranean scrub, new leather and crushed mint are front and center in this elegant, full-bodied red. It's smooth and delicious, doling out blackberry jam, carob and rosemary alongside lithe, polished tannins, while a citrus zest note picks up on the finish. Drink through 2025.                      Kerin O’Keefe ",Pietrarizzo Rosso,Tornatore 2017 Pietrarizzo Rosso  (Etna),$85, Sicily & Sardinia,94,Etna,,Not rated yet [Add Your Review],"Nerello Mascalese, Italian Red",2017,Tornatore
340,14.5%,"Terre Siciliane, Sicily & Sardinia, Italy",750 ml,Red, Italy,9/1/2020,"
                      Aromas of smoke and strawberry mingle with whiffs of Mediterranean scrub on this compelling red. The aromas carry on to the savory, elegant palate along with red cherry, exotic spice and flinty mineral. It's balanced and loaded with finesse, with lithe tannins and bright acidity. Drink through 2029.                      Kerin O’Keefe ",Susucaru,Frank Cornelissen 2017 Susucaru Nerello Mascalese (Terre Siciliane),$28, Sicily & Sardinia,94,Terre Siciliane,,Not rated yet [Add Your Review],"Nerello Mascalese, Italian Red",2017,Frank Cornelissen
341,14.5%,"Etna, Sicily & Sardinia, Italy",750 ml,Red, Italy,9/1/2020,"
                      Aromas of coconut, Mediterranean scrub and black-skinned berry mingle with French oak and spice. The elegantly structured palate doles out ripe Marasca cherry, raspberry compote, licorice, espresso and exotic spice set against fine-grained tannins. Bright acidity keeps it fresh and balanced. Drink 2021–2028.                      Kerin O’Keefe ",Fragore Contrada Montelaguarda,Donnafugata 2016 Fragore Contrada Montelaguarda  (Etna),$85, Sicily & Sardinia,93,Etna,,Not rated yet [Add Your Review],"Nerello Mascalese, Italian Red",2016,Donnafugata
342,12.5%,"Vittoria, Sicily & Sardinia, Italy",750 ml,Red, Italy,9/1/2020,"
                      Aromas of strawberry, red cherry and white pepper follow over to the polished, savory palate, along with hints of smoke and pomegranate. It's silky and bright, with fresh acidity, making it incredibly delicious to enjoy now.                      Kerin O’Keefe ",,Planeta 2018 Frappato (Vittoria),$22, Sicily & Sardinia,93,Vittoria,,Not rated yet [Add Your Review],"Frappato, Italian Red",2018,Planeta
343,14.5%,"Etna, Sicily & Sardinia, Italy",750 ml,Red, Italy,9/1/2020,"
                      Aromas of ripe wild berry and Mediterranean scrub alongside a whiff of eucalyptus take shape in the glass. Juicy and smooth, the palate offers crushed raspberry, strawberry compote, licorice and notes of exotic incense framed in taut, fine-grained tannins. A tangy mineral note gives the finish tension. Drink through 2027.                      Kerin O’Keefe ",Passorosso,Franchetti–Passopisciaro 2017 Passorosso  (Etna),$42, Sicily & Sardinia,93,Etna,,Not rated yet [Add Your Review],"Nerello Mascalese, Italian Red",2017,Franchetti–Passopisciaro
344,13%,"Sicilia, Sicily & Sardinia, Italy",750 ml,Red, Italy,9/1/2020,"
                      Mediterranean scrub, rose and wild berry aromas shape the fragrant nose. Smooth and savory, the linear palate delivers juicy Marasca cherry, pomegranate, clove and mineral notes suggesting saline. Polished tannins and fresh acidity lend lithe support. Drink 2023.                      Kerin O’Keefe ",Rosso,Planeta 2018 Rosso Nerello Mascalese (Sicilia),$26, Sicily & Sardinia,92,Sicilia,,Not rated yet [Add Your Review],"Nerello Mascalese, Italian Red",2018,Planeta
345,13.5%,"Etna, Sicily & Sardinia, Italy",750 ml,Red, Italy,9/1/2020,"
                      Glossy and bright, this opens with alluring aromas of camphor, wild red berry, violet and wet stone. The elegant palate delivers juicy red cherry, orange slice, star anise and crushed mint alongside flexible tannins and racy acidity.                      Kerin O’Keefe ",Ghiaia Nera Rosso,Tascante 2017 Ghiaia Nera Rosso  (Etna),$22, Sicily & Sardinia,92,Etna,,Not rated yet [Add Your Review],"Nerello Mascalese, Italian Red",2017,Tascante
346,13.5%,"Etna, Sicily & Sardinia, Italy",750 ml,Red, Italy,9/1/2020,"
                      Mediterranean brush and exotic spice aromas combine with whiffs of wet stone and wild herbs on this 100% Nerello Mascalese. The aromas march on to the palate together with ripe Marasca cherry, licorice and dried mint. Taut but lithe tannins and bright acidity provide support. Drink through 2026.                      Kerin O’Keefe ",Il Musmeci Riserva Rosso,Tenuta di Fessina 2014 Il Musmeci Riserva Rosso  (Etna),$51, Sicily & Sardinia,92,Etna,,Not rated yet [Add Your Review],"Nerello Mascalese, Italian Red",2014,Tenuta di Fessina
347,13.5%,"Etna, Sicily & Sardinia, Italy",750 ml,Red, Italy,9/1/2020,"
                      Violet, wild red berry and Mediterranean brush aromas mingle with a whiff of wet stone. It's polished, delicious and easygoing, delivering black berry, crushed raspberry and star anise alongside bright acidity and lithe, elegant tannins. Drink through 2023.                      Kerin O’Keefe ",Cauru Rosso,Torre Mora 2018 Cauru Rosso  (Etna),$22, Sicily & Sardinia,92,Etna,,Not rated yet [Add Your Review],"Nerello Mascalese, Italian Red",2018,Torre Mora
348,15%,"Terre Siciliane, Sicily & Sardinia, Italy",750 ml,Red, Italy,9/1/2020,"
                      This opens with aromas suggesting scorched earth, carob, Mediterranean scrub and prune. Reflecting the nose, the brawny palate offers hazelnut, raisin, orange zest and dried mint alongside smooth, enveloping tannins.                      Kerin O’Keefe ",Magma,Frank Cornelissen 2016 Magma Nerello Mascalese (Terre Siciliane),$280, Sicily & Sardinia,92,Terre Siciliane,,Not rated yet [Add Your Review],"Nerello Mascalese, Italian Red",2016,Frank Cornelissen
349,13.5%,"Etna, Sicily & Sardinia, Italy",750 ml,Red, Italy,9/1/2020,"
                      Rose, red berry and Asian incense aromas lift out of the glass on this fragrant red. Made entirely with Nerello Mascalese, the elegant palate delivers sour cherry, pomegranate, exotic spice and saline mineral notes alongside pliant tannins and bright acidity.                      Kerin O’Keefe ",Sul Vulcano Rosso,Donnafugata 2016 Sul Vulcano Rosso  (Etna),$35, Sicily & Sardinia,91,Etna,,Not rated yet [Add Your Review],"Nerello Mascalese, Italian Red",2016,Donnafugata
350,12.5%,"Sicilia, Sicily & Sardinia, Italy",750 ml,Red, Italy,9/1/2020,"
                      Aromas of smoky flint, leather, red berry and brown spice mingle with whiffs of game and rusty iron. The aromas follow over to the firmly structured but linear palate along with ripe Marasca cherry, orange zest and carob. Tight, dusty tannins and mineral tension provide the framework.                      Kerin O’Keefe ",Laeneo,Tenuta di Fessina 2017 Laeneo Nerello Cappuccio (Sicilia),$42, Sicily & Sardinia,91,Sicilia,,Not rated yet [Add Your Review],"Nerello Cappuccio, Italian Red",2017,Tenuta di Fessina
351,13%,"Sicilia, Sicily & Sardinia, Italy",750 ml,Red, Italy,9/1/2020,"
                      Wild berry, geranium, Mediterranean scrub and eucalyptus aromas lift out of the glass. This is made entirely from the native grape Nocera, and its smooth palate boasts dense fruit, including ripe raspberry, black cherry and plum, while white pepper adds depth. Soft and enveloping, it's made to be enjoyed young, so drink soon.                      Kerin O’Keefe ",,Planeta 2017 Nocera (Sicilia),$31, Sicily & Sardinia,91,Sicilia,,Not rated yet [Add Your Review],"Nocera, Italian Red",2017,Planeta
352,15%,"Etna, Sicily & Sardinia, Italy",750 ml,Red, Italy,9/1/2020,"
                      Scorched earth, blue flower and plum mix with balsamic aromas of camphor on this brawny red. Full-bodied and concentrated, the dense—almost syrupy—palate offers dried cherry, prune, mint and star anise alongside tight, close-grained tannins that leave a rather astringent, drying finish. You'll also detect the heat of evident alcohol.                      Kerin O’Keefe ",Barbagalli Rosso,Pietradolce 2016 Barbagalli Rosso  (Etna),$114, Sicily & Sardinia,90,Etna,,Not rated yet [Add Your Review],"Nerello Mascalese, Italian Red",2016,Pietradolce
353,13.5%,"Sicilia, Sicily & Sardinia, Italy",750 ml,Red, Italy,9/1/2020,"
                      Fresh and savory, this elegant, crowd-pleasing red has aromas of red and black-skinned berry and culinary spice. Juicy and delicious, the lithe palate doles out succulent Morello cherry, crushed raspberry and star anise while polished tannins offer smooth support. It's made to be drunk young, so enjoy soon.                      Kerin O’Keefe ",Tenuta Regaleali,Tasca d'Almerita 2017 Tenuta Regaleali Nero d'Avola (Sicilia),$15, Sicily & Sardinia,90,Sicilia,,Not rated yet [Add Your Review],"Nero d'Avola, Italian Red",2017,Tasca d'Almerita
354,13.5%,"Sicilia, Sicily & Sardinia, Italy",750 ml,Red, Italy,9/1/2020,"
                      Juicy and savory, this has aromas evoking black-skinned berry, crushed mint, carob and a hint of Mediterranean brush. On the linear, taut palate, dusty tannins accompany juicy blackberry, blueberry and almond. Drink through 2023.                      Kerin O’Keefe ",Core,Feudo Montoni 2018 Core Perricone (Sicilia),$26, Sicily & Sardinia,90,Sicilia,,Not rated yet [Add Your Review],"Perricone, Italian Red",2018,Feudo Montoni
355,13%,"Terre Siciliane, Sicily & Sardinia, Italy",750 ml,Red, Italy,9/1/2020,"
                      Scorched earth, ripe black-skinned fruit and a whiff of game lead the nose. The aromas follow over to the vigorous palate along with dusty tannins. It's a bit rustic but also full of personality. Give it a few more years to fully integrate, then drink. Best 2022–2027.                      Kerin O’Keefe ",,Benanti 2017 Nerello Cappuccio (Terre Siciliane),$35, Sicily & Sardinia,90,Terre Siciliane,,Not rated yet [Add Your Review],"Nerello Cappuccio, Italian Red",2017,Benanti
356,14%,"Etna, Sicily & Sardinia, Italy",750 ml,Red, Italy,9/1/2020,"
                      Aromas evoking underbrush, scorched soil, dark spice and Mediterranean scrub slowly appear in the glass. On the linear, firmly structured palate, close-grained tannins accompany dried cherry, star anise and an earthy hint of game. Drink through 2024.                      Kerin O’Keefe ",Cimeco,Terrazze dell'Etna 2012 Cimeco  (Etna),$35, Sicily & Sardinia,90,Etna,,Not rated yet [Add Your Review],"Nerello Mascalese, Italian Red",2012,Terrazze dell'Etna
357,13.5%,"Sicilia, Sicily & Sardinia, Italy",750 ml,Red, Italy,9/1/2020,"
                      Made with Nero d'Avola, this opens with aromas of ripe black-skinned berry, Mediterranean brush and cooking spice. The juicy palate offers blackberry jam, star anise and vanilla alongside velvety tannins and bright acidity. Drink through 2024.                      Kerin O’Keefe ",Il Moro,Valle dell'Acate 2015 Il Moro Nero d'Avola (Sicilia),$26, Sicily & Sardinia,90,Sicilia,,Not rated yet [Add Your Review],"Nero d'Avola, Italian Red",2015,Valle dell'Acate
358,14%,"Sicilia, Sicily & Sardinia, Italy",750 ml,Red, Italy,9/1/2020,"
                      Aromas of dark-skinned berry, carob and leather emerge from the glass of this 100% Nero d'Avola. The savory, elegant palate delivers ripe blackberry, licorice and tobacco alongside fine-grained tannins and bright acidity. Enjoy through 2023.                      Kerin O’Keefe ",Cartagho,MandraRossa 2016 Cartagho Nero d'Avola (Sicilia),$26, Sicily & Sardinia,90,Sicilia,,Not rated yet [Add Your Review],"Nero d'Avola, Italian Red",2016,MandraRossa
359,13%,"Sicilia, Sicily & Sardinia, Italy",750 ml,Red, Italy,9/1/2020,"
                      Aromas of ripe black-skinned berry, espresso and cedar emerge from the glass. The chewy palate offers blackberry jam, clove and cocoa alongside polished tannins. Enjoy through 2023.                      Kerin O’Keefe ",Don Antonio Riserva,Morgante 2016 Don Antonio Riserva Nero d'Avola (Sicilia),$42, Sicily & Sardinia,90,Sicilia,,Not rated yet [Add Your Review],"Nero d'Avola, Italian Red",2016,Morgante
360,13.5%,"Sicilia, Sicily & Sardinia, Italy",750 ml,Red, Italy,9/1/2020,"
                      Aromas of ripe black-skinned berry mingle with Mediterranean brush and dark spice. On the smooth, juicy palate, hints of tobacco and vanilla accent a fruity core of mature Marasca cherry and crushed blackberry. Polished tannins provide elegant support. Enjoy through 2022.                      Kerin O’Keefe ",Tenuta Regaleali Lamùri,Tasca d'Almerita 2017 Tenuta Regaleali Lamùri Nero d'Avola (Sicilia),$20, Sicily & Sardinia,90,Sicilia,,Not rated yet [Add Your Review],"Nero d'Avola, Italian Red",2017,Tasca d'Almerita
361,13.5%,"Sicilia, Sicily & Sardinia, Italy",750 ml,Red, Italy,9/1/2020,"
                      Aromas of blackberry and violet mingle with an earthy note of humid soil. Reflecting the nose, the juicy, straightforward palate offers blueberry jam, crushed raspberry and light note of salted game alongside lithe tannins. Enjoy through 2021.                      Kerin O’Keefe ",Lagnusa,Feudo Montoni 2018 Lagnusa Nero d'Avola (Sicilia),$20, Sicily & Sardinia,89,Sicilia,,Not rated yet [Add Your Review],"Nero d'Avola, Italian Red",2018,Feudo Montoni
362,14%,"Sicilia, Sicily & Sardinia, Italy",750 ml,Red, Italy,9/1/2020,"
                      Made partly in steel and partly in wood, this has subtle aromas of black-skinned berry and spice with a whiff of French oak. The tight palate offers dried black cherry, licorice and roasted coffee bean alongside close-grained tannins that leave a firm finish.                      Kerin O’Keefe ",,Sallier de la Tour 2017 Nero d'Avola (Sicilia),$18, Sicily & Sardinia,89,Sicilia,,Not rated yet [Add Your Review],"Nero d'Avola, Italian Red",2017,Sallier de la Tour
363,13%,"Sicilia, Sicily & Sardinia, Italy",750 ml,Red, Italy,9/1/2020,"
                      This opens with fruity aromas of red berry, star anise and violet. The aromas carry through to the juicy palate alongside notes of black cherry and white pepper. Enjoy soon.                      Kerin O’Keefe ",Bellifolli,Valle dell'Acate 2018 Bellifolli Nero d'Avola (Sicilia),$18, Sicily & Sardinia,89,Sicilia,,Not rated yet [Add Your Review],"Nero d'Avola, Italian Red",2018,Valle dell'Acate
364,13.5%,"Sicilia, Sicily & Sardinia, Italy",750 ml,Red, Italy,9/1/2020,"
                      Ripe black-skinned berry, wild mint and carob aromas take center stage in this round red. The aromas carry over to the juicy, smooth palate along with blackberry jam and a hint of baking spice. Soft tannins offer light support. Drink soon.                      Kerin O’Keefe ",Terre di Giumara,Caruso & Minini 2018 Terre di Giumara Nero d'Avola (Sicilia),$14, Sicily & Sardinia,89,Sicilia,,Not rated yet [Add Your Review],"Nero d'Avola, Italian Red",2018,Caruso & Minini
365,13.5%,"Sicilia, Sicily & Sardinia, Italy",750 ml,Red, Italy,9/1/2020,"
                      Made with organically grown Nero d'Avola, this has aromas of dark berry, Mediterranean scrub and cedar. The savory palate offers black cherry jam, tobacco and raw almond alongside smooth tannins. Enjoy soon.                      Kerin O’Keefe ",Naturalmente Bio,Caruso & Minini 2018 Naturalmente Bio Nero d'Avola (Sicilia),$19, Sicily & Sardinia,88,Sicilia,,Not rated yet [Add Your Review],"Nero d'Avola, Italian Red",2018,Caruso & Minini
366,14%,"Etna, Sicily & Sardinia, Italy",750 ml,Red, Italy,9/1/2020,"
                      Aromas of blue flower, mature berry and wild herbs lead the way. On the straightforward palate, polished tannins accompany dried black cherry and baking spice.                      Kerin O’Keefe ",Femina,Patria 2017 Femina  (Etna),$29, Sicily & Sardinia,88,Etna,,Not rated yet [Add Your Review],"Nerello Mascalese, Italian Red",2017,Patria
367,13%,"Sicilia, Sicily & Sardinia, Italy",750 ml,Red, Italy,9/1/2020,"
                      Made entirely from Nero d'Avola, this opens with dark berry, carob and Mediterranean brush aromas. The linear, savory palate offers blackberry, raspberry jam and black pepper alongside velvety tannins. Drink soon.                      Kerin O’Keefe ",,Feudo Arancio 2017 Nero d'Avola (Sicilia),$14, Sicily & Sardinia,88,Sicilia,,Not rated yet [Add Your Review],"Nero d'Avola, Italian Red",2017,Feudo Arancio
368,13%,"Sicilia, Sicily & Sardinia, Italy",750 ml,Red, Italy,9/1/2020,"
                      This opens with aromas of black-skinned berry and mocha with a whiff of coconut. The lively palate offers blackberry jam, tobacco and licorice alongside polished tannins. Drink soon.                      Kerin O’Keefe ",Foglio Cinquanta,Feudo Solaria 2016 Foglio Cinquanta Nero d'Avola (Sicilia),$15, Sicily & Sardinia,88,Sicilia,,Not rated yet [Add Your Review],"Nero d'Avola, Italian Red",2016,Feudo Solaria
369,13%,"Sicilia, Sicily & Sardinia, Italy",750 ml,Red, Italy,9/1/2020,"
                      Made entirely from Nero d'Avola, this has aromas of black-skinned berry, Mediterranean herb and carob. The straightforward, juicy palate offers black cherry, raspberry jam and white pepper alongside polished tannins. Enjoy soon.                      Kerin O’Keefe ",Estate Grown Sustainably Farmed,Stemmari 2017 Estate Grown Sustainably Farmed Nero d'Avola (Sicilia),$11, Sicily & Sardinia,88,Sicilia,,Not rated yet [Add Your Review],"Nero d'Avola, Italian Red",2017,Stemmari
