,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
128,13.8%,"Adelaide Hills, South Australia, Australia",750 ml,Red, Australia,4/1/2020,"
                      A single-varietal Barbera is a rare find in Australia. This medium-weight Adelaide Hills expression is aromatic and likable, singing notes of tart pie cherries, savory spices and touches of floral soap and earthy, stony mineral nuances. The berry fruit on the palate feels all the more tart by the line of pristine acidity, wound by focused, supportive tannins.                      Christina Pickard ",Native Currant,Living Roots 2017 Native Currant Barbera (Adelaide Hills),$30, South Australia,91,Adelaide Hills,,Not rated yet [Add Your Review],Barbera,2017,Living Roots
129,14.2%,"Amador County, Sierra Foothills, California, US",750 ml,Red, US,4/1/2020,"
                      Nicely balanced and medium bodied, this lively and appetizing wine frames attractive raspberry and red-cherry flavors in tangy acidity and light tannins.                      Jim Gordon ",,Bella Grace 2017 Barbera (Amador County),$34, California,89, Sierra Foothills,Amador County,Not rated yet [Add Your Review],Barbera,2017,Bella Grace
130,14.5%,"San Benito, Central Coast, California, US",750 ml,Red, US,4/1/2020,"
                      Gamy, leathery aromas kick off the nose of this bottling, which also shows aromas of black pepper and roasted meats. The sip is also quite gamy and pepper-driven, with loads of leather and not much fruit.                      Matt Kettmann ",Lot One Siletto Vineyards,Bella Luna 2016 Lot One Siletto Vineyards Barbera (San Benito),$45, California,88, Central Coast,San Benito,Not rated yet [Add Your Review],Barbera,2016,Bella Luna
131,13.9%,"Sierra Foothills, Sierra Foothills, California, US",750 ml,Red, US,4/1/2020,"
                      This tiny-production wine is smooth, broad and gently fruity, offering ample ripe berry and black-cherry flavors and light leather and earth accents.                      Jim Gordon ",Tanner Vineyard,Eclectic 2017 Tanner Vineyard Barbera (Sierra Foothills),$20, California,88, Sierra Foothills,Sierra Foothills,Not rated yet [Add Your Review],Barbera,2017,Eclectic
132,13.5%,"California, California Other, California, US",750 ml,Red, US,4/1/2020,"
                      This oaky wine pits strong smoky aromas and flavors against rather tart raspberry flavors for a tense balance and lean mouthfeel.                      Jim Gordon ",Jamie Lynn Vineyard Estate Grown,McManis 2018 Jamie Lynn Vineyard Estate Grown Barbera (California),$12, California,84, California Other,California,Not rated yet [Add Your Review],Barbera,2018,McManis
133,14%,"Nizza, Piedmont, Italy",750 ml,Red, Italy,3/1/2020,"
                      Aromas of wild berry, violet and dark spice mingle with earthy notes of truffle and a hint of game. On the savory palate, bright acidity accompanies juicy morello cherry, black raspberry and star anise along with a hint of eucalyptus. Polished tannins provide lithe support.                      Kerin O’Keefe ",Cipressi,Michele Chiarlo 2016 Cipressi  (Nizza),$25, Piedmont,93,Nizza,,Not rated yet [Add Your Review],Barbera,2016,Michele Chiarlo
134,14%,"Nizza, Piedmont, Italy",750 ml,Red, Italy,3/1/2020,"
                      Aromas of black-skinned fruit, menthol and exotic spice shape the nose. On the taut, elegant palate, fresh acidity and velvety tannins accompany black cherry, blackberry, licorice and tobacco. It closes on a mocha note. Drink through 2028.                      Kerin O’Keefe ",La Court,Michele Chiarlo 2016 La Court  (Nizza),$50, Piedmont,93,Nizza,,Not rated yet [Add Your Review],Barbera,2016,Michele Chiarlo
135,14.1%,"El Dorado, Sierra Foothills, California, US",750 ml,Red, US,3/1/2020,"
                      A great example of a Sierra region Barbera, this full-bodied wine overflows with ripe black-fruit and oak-spice flavors wrapped in a polished texture that makes it silky and melting on the palate. The grapes were grown at 2,300 feet and aged in French oak.                      Jim Gordon ",Baby Rattlesnake Vineyard,E16 2017 Baby Rattlesnake Vineyard Barbera (El Dorado),$38, California,92, Sierra Foothills,El Dorado,Not rated yet [Add Your Review],Barbera,2017,E16
136,15.1%,"Alexander Valley, Sonoma, California, US",750 ml,Red, US,3/1/2020,"
                      Meaty, thick and well-integrated, this is a bright, effusive red wine of Italian heritage that offers length and breadth. High-toned acidity helps to keep it fresh despite its underlying power and concentration.                      Virginie Boone ",,Seghesio 2016 Barbera (Alexander Valley),$40, California,92, Sonoma,Alexander Valley,Not rated yet [Add Your Review],Barbera,2016,Seghesio
137,14.8%,"Temecula Valley, South Coast, California, US",750 ml,Red, US,3/1/2020,"
                      Exotic berry, cigar-box, roasted cherry and perfume-like potpourri aromas show on the nose of this reserve bottling from the grapes that surround the winery. There is a fresh snap to the tip of the sip, where lively acidity carries candied-cherry and peppery spices across the medium-bodied palate.                      Matt Kettmann ",Riserva,Robert Renzoni 2016 Riserva Barbera (Temecula Valley),$55, California,92, South Coast,Temecula Valley,Not rated yet [Add Your Review],Barbera,2016,Robert Renzoni
138,15.5%,"Nizza, Piedmont, Italy",750 ml,Red, Italy,3/1/2020,"
                      Balsamic aromas of camphor mingle with new leather, French oak, blue flower and exotic spice. Densely concentrated, the brawny palate offers prune marinated in spirits, licorice, tobacco and a note of dried cherry alongside tightly knit, close-grained tannins and the heat of evident alcohol. This is all about power and spice but fans of fruit richness should drink sooner rather than later.                      Kerin O’Keefe ",Riserva della Famiglia,Coppo 2015 Riserva della Famiglia  (Nizza),$160, Piedmont,91,Nizza,,Not rated yet [Add Your Review],Barbera,2015,Coppo
139,14.5%,"Barbera d'Alba, Piedmont, Italy",750 ml,Red, Italy,3/1/2020,"
                      Aromas of black- and red-skinned berry, blue flower and exotic spice waft out of the glass along with a whiff of graphite. On the linear palate, bright acidity accompanies juicy red cherry, ripe raspberry, green pepper corn and a hint of star anise. Polished tannins offer lithe support.                      Kerin O’Keefe ",Per Sba Glio,Saracco 2016 Per Sba Glio  (Barbera d'Alba),$23, Piedmont,91,Barbera d'Alba,,Not rated yet [Add Your Review],Barbera,2016,Saracco
140,14.5%,"El Dorado, Sierra Foothills, California, US",750 ml,Red, US,3/1/2020,"
                      Good ripeness and concentration make this full-bodied wine compelling to sip, while a firm structure of moderate tannins and lifted acidity frames the fruit flavors well. Think black cherry, black currant and subtle baking spices from oak aging.                      Jim Gordon ",,Lava Cap 2017 Barbera (El Dorado),$25, California,91, Sierra Foothills,El Dorado,Not rated yet [Add Your Review],Barbera,2017,Lava Cap
141,15.5%,"Nizza, Piedmont, Italy",750 ml,Red, Italy,3/1/2020,"
                      Mature black-skinned fruit, leather, blue flower and exotic spice mingle with balsamic notes on this brawny red. The jammy palate shows baked plum, ripe blackberry, tobacco and oak-driven spice set against enveloping tannins and the warmth of alcohol.                      Kerin O’Keefe ",Pomorosso,Coppo 2016 Pomorosso  (Nizza),$75, Piedmont,91,Nizza,,Not rated yet [Add Your Review],Barbera,2016,Coppo
142,14.5%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,3/1/2020,"
                      Billowing aromas of black cherry and toffee are rich and caramelly on the nose of this bottling, which is attention-grabbing although not very reminiscent of Barbera. It's very rich on the palate with unctuous flavors of black-currant paste and elderberry jam, with coffee and milk-chocolate touches lingering into the finish.                      Matt Kettmann ",Sleep Angel Famous Author Vineyard,Bushong 2018 Sleep Angel Famous Author Vineyard Barbera (Paso Robles),$37, California,91, Central Coast,Paso Robles,Not rated yet [Add Your Review],Barbera,2018,Bushong
143,13.5%,"Barbera d'Asti, Piedmont, Italy",750 ml,Red, Italy,3/1/2020,"
                      This juicy red opens with aromas of ripe dark-skinned berry, star anise and a whiff of forest floor. Rounded, chewy and fresh, the savory palate doles out mature Marasca cherry, cranberry, licorice and a hint of truffle alongside smooth tannins. Enjoy through 2022.                      Kerin O’Keefe ",Le Orme 16 Mesi,Michele Chiarlo 2017 Le Orme 16 Mesi  (Barbera d'Asti),$16, Piedmont,90,Barbera d'Asti,,Not rated yet [Add Your Review],Barbera,2017,Michele Chiarlo
144,13.5%,"Barbera d'Asti, Piedmont, Italy",750 ml,Red, Italy,3/1/2020,"
                      Soft and approachable, this offers aroma of mature blackberry, forest floor and blue flower. On the savory palate, pliant tannins accompany juicy black cherry, raspberry and a pepper note. Enjoy soon.                      Kerin O’Keefe ",Libera,Bava 2017 Libera  (Barbera d'Asti),$25, Piedmont,90,Barbera d'Asti,,Not rated yet [Add Your Review],Barbera,2017,Bava
145,14.5%,"Barbera d'Asti, Piedmont, Italy",750 ml,Red, Italy,3/1/2020,"
                      Fragrant and fresh, this has classic varietal aromas of dark-skinned berry, baking spice and blue flower. On the savory palate, bright acidity and smooth tannins accompany flavors of Marasca cherry, raspberry and white pepper. Enjoy through 2023.                      Kerin O’Keefe ",Valmorena,Marchesi Incisa della Rocchetta 2018 Valmorena  (Barbera d'Asti),$22, Piedmont,90,Barbera d'Asti,,Not rated yet [Add Your Review],Barbera,2018,Marchesi Incisa della Rocchetta
146,14.5%,"Nizza, Piedmont, Italy",750 ml,Red, Italy,3/1/2020,"
                      Underbrush, prune and dark-spice aromas shape the nose. Reflecting the aromas, it's ripe and rounded, offering flavors recalling mature blackberry, tobacco and licorice. Drink through 2022.                      Kerin O’Keefe ",Generala Riserva,Bersano 2015 Generala Riserva  (Nizza),$35, Piedmont,89,Nizza,,Not rated yet [Add Your Review],Barbera,2015,Bersano
147,14.8%,"Amador County, Sierra Foothills, California, US",750 ml,Red, US,3/1/2020,"
                      Robust and nicely oaky, this full-bodied wine offers aromas of wood smoke and grilled beef, and flavors of salt, pepper and grilled plums. Multiple savory, herbal and earthy accents all add welcome complexity.                      Jim Gordon ",,Iron Hub 2016 Barbera (Amador County),$30, California,89, Sierra Foothills,Amador County,Not rated yet [Add Your Review],Barbera,2016,Iron Hub
148,14.5%,"Barbera d'Asti, Piedmont, Italy",750 ml,Red, Italy,3/1/2020,"
                      Racy and linear, this has enticing scents of red berry and dark spice. On the bright palate, vibrant acidity accompanies sour cherry, pomegranate and a hint of star anise. Drink soon.                      Kerin O’Keefe ",L'Avvocata,Coppo 2018 L'Avvocata  (Barbera d'Asti),$16, Piedmont,88,Barbera d'Asti,,Not rated yet [Add Your Review],Barbera,2018,Coppo
149,13.8%,"Shenandoah Valley (CA), Sierra Foothills, California, US",750 ml,Red, US,3/1/2020,"
                      This wine is well-balanced, moderately fruity and has a nice bit of grip in the texture. It's smooth and firm on the palate, and the red-cherry and plum flavors are persistent.                      Jim Gordon ",,Solitary Cellars 2017 Barbera (Shenandoah Valley (CA)),$26, California,88, Sierra Foothills,Shenandoah Valley (CA),Not rated yet [Add Your Review],Barbera,2017,Solitary Cellars
150,14.5%,"Amador County, Sierra Foothills, California, US",750 ml,Red, US,3/1/2020,"
                      This full-bodied wine is very fruity in flavor and gentle in texture. It soothes the taste buds with warm blueberry and blackberry notes.                      Jim Gordon ",,Bella Grace 2016 Barbera (Amador County),$33, California,88, Sierra Foothills,Amador County,Not rated yet [Add Your Review],Barbera,2016,Bella Grace
151,13.2%,"Sierra Foothills, Sierra Foothills, California, US",750 ml,Red, US,3/1/2020,"
                      Generous aromas of black pepper, flint and wood smoke lead to light blackberry and cranberry flavors in this medium-bodied experimental wine. The makers used native yeast and Belgian beer yeast in the fermentation, and cherry, maple and hickory wood in the aging process. No sulfites were added.                      Jim Gordon ",L.03 Manifesto,Lucid 2018 L.03 Manifesto Barbera (Sierra Foothills),$28, California,86, Sierra Foothills,Sierra Foothills,Not rated yet [Add Your Review],Barbera,2018,Lucid
152,14.6%,"Amador County, Sierra Foothills, California, US",750 ml,Red, US,12/31/2019,"
                      Packed with fruit flavor and generously sprinkled with oak, this full-bodied wine feels comfortable on the palate and shows abundant ripe blackberry, fig and plum flavors. It has moderate, well-integrated tannins that support a lush mouthfeel and lingering finish.                      Jim Gordon ",,Yorba 2013 Barbera (Amador County),$34, California,92, Sierra Foothills,Amador County,Not rated yet [Add Your Review],Barbera,2013,Yorba
153,13%,"Vino Spumante, Italy Other, Italy",750 ml,Sparkling, Italy,12/31/2019,"
                      Violet, rose, red berry, exotic spice and a yeasty whiff of pastry dough lift out of the glass on this elegant sparkler. On the racy, savory palate, vibrant acidity accompanies tangy sour cherry, pomegranate, pastry cream and orange zest. A silky perlage provides the polished backdrop.                      Kerin O’Keefe ",TM Brut 24,Tenuta Montemagno 2014 TM Brut 24 Barbera (Vino Spumante),$32, Italy Other,92,Vino Spumante,,Not rated yet [Add Your Review],Barbera,2014,Tenuta Montemagno
154,14.5%,"Amador County, Sierra Foothills, California, US",750 ml,Red, US,12/31/2019,"
                      This full-bodied wine is polished, well-rounded and packed with generous fruit flavors. A baking spice aroma leads to rich berry flavors on the palate, while abundant yet soft tannins shape the velvety mouthfeel.                      Jim Gordon ",,Terra d'Oro 2017 Barbera (Amador County),$18, California,91, Sierra Foothills,Amador County,Not rated yet [Add Your Review],Barbera,2017,Terra d'Oro
155,14.6%,"California, California Other, California, US",750 ml,Red, US,12/31/2019,"
                      Prominent oak spices and generous fruit flavors combine nicely in this full-bodied and firm-textured wine. Hints of baking spices and butter mingle with nicely ripe blackberry notes that are mouthfilling.                      Jim Gordon ",L'aquedotto Vineyard,Cardella 2014 L'aquedotto Vineyard Barbera (California),$20, California,90, California Other,California,Not rated yet [Add Your Review],Barbera,2014,Cardella
156,14.8%,"Livermore Valley, Central Coast, California, US",750 ml,Red, US,12/31/2019,"
                      Intense berry aromas and loads of fresh ripe berry flavors flood this full-bodied wine. It offers a smooth rich texture, great concentration and a touch of tannin that adds nicely to the mouthfeel.                      Jim Gordon ",Estate,Las Positas 2015 Estate Barbera (Livermore Valley),$38, California,90, Central Coast,Livermore Valley,Not rated yet [Add Your Review],Barbera,2015,Las Positas
157,14.9%,"Santa Barbara County, Central Coast, California, US",750 ml,Red, US,12/31/2019,"
                      Very dark in the glass, this is a powerful bottling loaded with cassis, black plum and wood spice on the nose. The palate is fully loaded with more black-plum, blackberry and baking-spice flavors, proving quite intense.                      Matt Kettmann ",,Pianetta 2017 Barbera (Santa Barbara County),$38, California,89, Central Coast,Santa Barbara County,Not rated yet [Add Your Review],Barbera,2017,Pianetta
158,13.9%,"Livermore Valley, Central Coast, California, US",750 ml,Red, US,12/31/2019,"
                      Rustic flavors and a velvety texture make a good combination in this full-bodied wine. Leather and farmyard aromas are followed by concentrated blackberry and raspberry flavors and a smooth but lively mouthfeel.                      Jim Gordon ",Estate Grown,Rodrigue Molyneaux 2016 Estate Grown Barbera (Livermore Valley),$42, California,89, Central Coast,Livermore Valley,Not rated yet [Add Your Review],Barbera,2016,Rodrigue Molyneaux
159,15.5%,"Livermore Valley, Central Coast, California, US",750 ml,Red, US,12/31/2019,"
                      Heavily oaked and full bodied, this wine is covered in woody cedary baking-spice aromas followed by tart blackberry and raspberry flavors and a firm streak of acidity.                      Jim Gordon ",Landmark Collection,Rubino Estates Winery 2015 Landmark Collection Barbera (Livermore Valley),$45, California,87, Central Coast,Livermore Valley,Not rated yet [Add Your Review],Barbera,2015,Rubino Estates Winery
160,14.6%,"Fair Play, Sierra Foothills, California, US",750 ml,Red, US,12/31/2019,"
                      This fruity and straightforward wine shows dried herb aromas, good raspberry and plum flavors, a smooth texture and very little oak spice. It is uncomplicated and easy to drink.                      Jim Gordon ",Naylor Vineyard,Oakstone 2017 Naylor Vineyard Barbera (Fair Play),$26, California,87, Sierra Foothills,Fair Play,Not rated yet [Add Your Review],Barbera,2017,Oakstone
161,14.8%,"Amador County, Sierra Foothills, California, US",750 ml,Red, US,12/31/2019,"
                      This full-bodied wine is an oak bomb from the smoky charred cedary aromas to the flavors of toasted baguette and baking spices to the rather tart and moderately tannic texture.                      Jim Gordon ",,Jeff Runquist 2017 Barbera (Amador County),$25, California,86, Sierra Foothills,Amador County,Not rated yet [Add Your Review],Barbera,2017,Jeff Runquist
162,14.4%,"Rogue Valley, Southern Oregon, Oregon, US",750 ml,Red, US,12/1/2019,"
                      This reserve bottling spent 17 months in 61% new French oak and leads with black fruits and tobacco. The ripe fruits easily handle the wood, layering in notes of smoke, char, coffee and vanilla. The acidity is in place to secure this as cellarable, though it won't disappoint should you drink it sooner rather than later.                      Paul Gregutt ",Tribute,DanCin 2017 Tribute Barbera (Rogue Valley),$45, Oregon,93, Southern Oregon,Rogue Valley,Not rated yet [Add Your Review],Barbera,2017,DanCin
163,14.1%,"Rogue Valley, Southern Oregon, Oregon, US",750 ml,Red, US,12/1/2019,"
                      Though Oregon Barbera is quite rare, DanCin has released a pair of them that should dramatically elevate the interest in the grape. Almost black in color, the Onore is packed with dark fruits, notably black cherry and cassis. There are interesting aromatics also, of smoked tomato and pipe tobacco, furthering the impression that this wine successfully reflects true varietal character.                      Paul Gregutt ",Onore,DanCin 2017 Onore Barbera (Rogue Valley),$37, Oregon,92, Southern Oregon,Rogue Valley,Not rated yet [Add Your Review],Barbera,2017,DanCin
164,13.7%,"Horse Heaven Hills, Columbia Valley, Washington, US",750 ml,Red, US,12/1/2019,"
                      Hailing from Destiny Ridge Vineyards, overripe raspberry, wilted flower and rose hip aromas are followed by tart red fruit flavors. It's all a strange mix.                      Sean P. Sullivan ",Destiny Ridge Vineyard,Skagit 2016 Destiny Ridge Vineyard Barbera (Horse Heaven Hills),$36, Washington,85, Columbia Valley,Horse Heaven Hills,Not rated yet [Add Your Review],Barbera,2016,Skagit
165,13.5%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,11/1/2019,"
                      There's a bursting amount of bright berries and red currants but also underlying clay and earth elements on the fascinating nose of this fresh bottling. The sip is electric, with zesty carbonic-like flavors of red berries. Drink up now while it's fresh.                      Matt Kettmann ",,Giornata 2018 Barbera (Paso Robles),$25, California,92, Central Coast,Paso Robles,Not rated yet [Add Your Review],Barbera,2018,Giornata
166,14.8%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,11/1/2019,"
                      Reticent aromas of raspberry, red plum and wet penny are followed by fuller-feeling but lighter-styled tangy flavors. It's an odd mix.                      Sean P. Sullivan ",,Columbia Winery 2017 Barbera (Columbia Valley (WA)),$42, Washington,87, Columbia Valley,Columbia Valley (WA),Not rated yet [Add Your Review],Barbera,2017,Columbia Winery
167,14.1%,"El Dorado, Sierra Foothills, California, US",750 ml,Red, US,10/1/2019,"
                      This full-bodied wine offers bright, concentrated black-cherry and raspberry flavors. It is built by crisp acidity and mild tannins that don't get in the way of the bold, fruity character.                      Jim Gordon ",Baby Rattlesnake Vineyard,E16 2016 Baby Rattlesnake Vineyard Barbera (El Dorado),$38, California,90, Sierra Foothills,El Dorado,Not rated yet [Add Your Review],Barbera,2016,E16
168,15%,"Shenandoah Valley (CA), Sierra Foothills, California, US",750 ml,Red, US,10/1/2019,"
                      Bursting with strawberry, raspberry and red-cherry flavors, this aromatic and intensely fruity wine is a joy to taste. It feels bright and somewhat tart on the palate, tastes fresh, concentrated and well balanced.                      Jim Gordon ",Fields Family Vineyard,Amador Cellars 2016 Fields Family Vineyard Barbera (Shenandoah Valley (CA)),$34, California,90, Sierra Foothills,Shenandoah Valley (CA),Not rated yet [Add Your Review],Barbera,2016,Amador Cellars
169,14.6%,"Amador County, Sierra Foothills, California, US",750 ml,Red, US,10/1/2019,"
                      Opulent oak aromas and flavors meet bold, very ripe and somewhat tart fruit flavors in this full-bodied, ambitious wine. Aromas like graphite, cigar box and wood smoke lead to red- and black-cherry flavors that mingle but don't quite meld with the woody character. It will be interesting to see how it evolves through 2022.                      Jim Gordon ",Reserve,Rancho Victoria 2016 Reserve Barbera (Amador County),$35, California,89, Sierra Foothills,Amador County,Not rated yet [Add Your Review],Barbera,2016,Rancho Victoria
170,14.5%,"Amador County, Sierra Foothills, California, US",750 ml,Red, US,10/1/2019,"
                      This wine is full bodied and rather tart in flavor, showing red cherry, sour cherry and raspberry that make it tangy on the palate. Subtle oak shadings emerge on the finish as the wine reveals good depth and complexity.                      Jim Gordon ",,Rancho Victoria 2016 Barbera (Amador County),$28, California,88, Sierra Foothills,Amador County,Not rated yet [Add Your Review],Barbera,2016,Rancho Victoria
171,14.5%,"Amador County, Sierra Foothills, California, US",750 ml,Red, US,10/1/2019,"
                      This tasty and medium-bodied wine is quite fruity, well balanced and showing just enough ripeness to feel rounded in the mouth. It has crisp acidity to buoy the ripe plums and berries.                      Jim Gordon ",Cooper Ranch,Sierra Starr 2017 Cooper Ranch Barbera (Amador County),$24, California,87, Sierra Foothills,Amador County,Not rated yet [Add Your Review],Barbera,2017,Sierra Starr
172,13.3%,"Shenandoah Valley (CA), Sierra Foothills, California, US",750 ml,Red, US,10/1/2019,"
                      This full-bodied and oak-accented wine displays vivid red- and black-cherry flavors, bright acidity and a touch of tannin for grip.                      Jim Gordon ",Linsteadt Vineyard,Noceto 2015 Linsteadt Vineyard Barbera (Shenandoah Valley (CA)),$28, California,87, Sierra Foothills,Shenandoah Valley (CA),Not rated yet [Add Your Review],Barbera,2015,Noceto
173,14.2%,"Amador County, Sierra Foothills, California, US",750 ml,Red, US,10/1/2019,"
                      Heavy oak aromas and flavors quash the fruity notes in this lopsided, full-bodied wine. It's something only oak lovers will appreciate.                      Jim Gordon ",ReZerve,Shenandoah Vineyards 2017 ReZerve Barbera (Amador County),$24, California,84, Sierra Foothills,Amador County,Not rated yet [Add Your Review],Barbera,2017,Shenandoah Vineyards
174,13.7%,"Dry Creek Valley, Sonoma, California, US",750 ml,Red, US,9/1/2019,"
                      This tiny-production estate wine is bright and juicy, offering a soft rustic underpinning of layered tannin, rounded richness and high-toned acidity. It tastes of freshly picked strawberry and cherry, with a lasting tartness that appeals.                      Virginie Boone ",,Orsi Family 2015 Barbera (Dry Creek Valley),$28, California,91, Sonoma,Dry Creek Valley,Not rated yet [Add Your Review],Barbera,2015,Orsi Family
175,14.5%,"Judean Hills, Israel",750 ml,Red, Israel,9/1/2019,"
                      This wine has a nose of raspberry and violet. It is bright on entry, with silky tannins and flavors of blackberry, black cherry, caramel and dark chocolate that softly fade into a drawn out finish.                      Mike DeSimone ",Shor,Shiloh Winery 2017 Shor Barbera (Judean Hills),$30,Judean Hills,88,,,Not rated yet [Add Your Review],Barbera,2017,Shiloh Winery
176,14.7%,"Livermore Valley, Central Coast, California, US",750 ml,Red, US,8/1/2019,"
                      This well-balanced and nicely complex wine shows sophisticated, subtle wood-smoke and black-pepper aromas, good ripe black-cherry flavors shaded by hints of toast and cacao, and a very smooth but also firm texture. Moderate tannins and good acidity give it a mouth-cleansing structure.                      Jim Gordon ",Estate Reserve,Las Positas 2014 Estate Reserve Barbera (Livermore Valley),$55, California,92, Central Coast,Livermore Valley,Not rated yet [Add Your Review],Barbera,2014,Las Positas
177,14.8%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,8/1/2019,"
                      Fascinating cola, hard candy, cherry, plum, cedar box and freshly cut fennel aromas are followed by well-balanced fruit flavors, framed by lively acidity. It delights.                      Sean P. Sullivan ",Proprietor's Reserve Gunkel Vineyard,Maryhill 2016 Proprietor's Reserve Gunkel Vineyard Barbera (Columbia Valley (WA)),$42, Washington,90, Columbia Valley,Columbia Valley (WA),Not rated yet [Add Your Review],Barbera,2016,Maryhill
178,15.1%,"Fair Play, Sierra Foothills, California, US",750 ml,Red, US,8/1/2019,"
                      This wine shows appealing, lightly spicy aromas, ripe and fresh fruit flavors, full body and good balance. It tastes refreshing, clean and a little bit complex due to subtle cinnamon and cedar aromas that meet fresh cherries and berries in a lightly tannic texture.                      Jim Gordon ",No. 19,Steiner Family Vineyards 2016 No. 19 Barbera (Fair Play),$30, California,89, Sierra Foothills,Fair Play,Not rated yet [Add Your Review],Barbera,2016,Steiner Family Vineyards
179,13.7%,"Alta Mesa, Central Valley, California, US",750 ml,Red, US,8/1/2019,"
                      Hints of black pepper and baking spices dress up a solid core of raspberry and cherry flavors in this medium- to full-bodied wine. It has a bright fruity character, not much in terms of tannin but good acidity for an appetizing palate and finish.                      Jim Gordon ",,Wise Villa 2017 Barbera (Alta Mesa),$39, California,89, Central Valley,Alta Mesa,Not rated yet [Add Your Review],Barbera,2017,Wise Villa
180,14.9%,"Livermore Valley, Central Coast, California, US",750 ml,Red, US,8/1/2019,"
                      Bold black-cherry aromas and bright blackberry flavors give this full-bodied wine a very fruity and sleek appeal. It feels smooth and tastes frank and straightforward.                      Jim Gordon ",Estate,Las Positas 2014 Estate Barbera (Livermore Valley),$38, California,88, Central Coast,Livermore Valley,Not rated yet [Add Your Review],Barbera,2014,Las Positas
181,15.2%,"Amador County, Sierra Foothills, California, US",750 ml,Red, US,8/1/2019,"
                      This full-bodied wine wraps its core of black cherry with a spicy coating of oak that starts in the toasty spicy aromas and continues in touches of butter and earth in the flavors.                      Jim Gordon ",No. 19 Cooper Ranch,Steiner Family Vineyards 2016 No. 19 Cooper Ranch Barbera (Amador County),$35, California,87, Sierra Foothills,Amador County,Not rated yet [Add Your Review],Barbera,2016,Steiner Family Vineyards
182,14%,"Shenandoah Valley (CA), Sierra Foothills, California, US",750 ml,Red, US,8/1/2019,"
                      This sturdy hearty wine packs raspberry and turned earth aromas on top of ripe and tasty berry flavors. It has a smooth texture and mild tannins for easy sipping.                      Jim Gordon ",,Risk 2017 Barbera (Shenandoah Valley (CA)),$30, California,86, Sierra Foothills,Shenandoah Valley (CA),Not rated yet [Add Your Review],Barbera,2017,Risk
183,13.4%,"Amador County, Sierra Foothills, California, US",750 ml,Red, US,6/1/2019,"
                      The benefits of 33% new French barrels are evident in this keenly balanced and medium-bodied wine. An enticing, floral cedary aroma precedes bright and concentrated black-cherry and red-cherry flavors that bring good focus and freshness and a lively fruity finish.                      Jim Gordon ",Estate Grown,Meikle 2016 Estate Grown Barbera (Amador County),$27, California,89, Sierra Foothills,Amador County,Not rated yet [Add Your Review],Barbera,2016,Meikle
184,14.1%,"Shenandoah Valley (CA), Sierra Foothills, California, US",750 ml,Red, US,6/1/2019,"
                      This broad-textured and full-bodied Barbera from the heart of Zinfandel country in Amador County wraps mulled cherries and ripe raspberries in supple tannins and soft acidity for a soothing palate and finish.                      Jim Gordon ",,Solitary Cellars 2016 Barbera (Shenandoah Valley (CA)),$26, California,88, Sierra Foothills,Shenandoah Valley (CA),Not rated yet [Add Your Review],Barbera,2016,Solitary Cellars
185,14.1%,"Tracy Hills, Central Valley, California, US",750 ml,Red, US,6/1/2019,"
                      this full-bodied and assertive wine has vivid oaky aromas of smoked meats and charred wood that meet equally spicy, smoky beefy flavors wrapped in moderate tannins.                      Jim Gordon ",,Dante Robere 2016 Barbera (Tracy Hills),$36, California,87, Central Valley,Tracy Hills,Not rated yet [Add Your Review],Barbera,2016,Dante Robere
186,14.2%,"Temecula Valley, South Coast, California, US",750 ml,Red, US,5/1/2019,"
                      Smoked berries, plum and vanilla cookies show on the nose of this bottling, which is an estate-grown project packaged in a royal-themed bottling with a metallic crest. The palate blends milk chocolate with tangy red-plum and strawberry fruit, gingerbread and graham cracker touches, and evolves dynamically as it breathes.                      Matt Kettmann ",Riserva,Robert Renzoni 2015 Riserva Barbera (Temecula Valley),$55, California,92, South Coast,Temecula Valley,Not rated yet [Add Your Review],Barbera,2015,Robert Renzoni
187,15.9%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,5/1/2019,"
                      From a winery that sits on the mountaintop atop the famed Rincon Point surfing break, this wine, which comes from an estate vineyard in Paso Robles, shows coffee, baked black cherries, black currant and peppercorns on the nose. The palate is loaded with plum paste, crushed slate and elderberry, wrapped in elegant tannins.                      Matt Kettmann ",,Rincon Mountain 2015 Barbera (Paso Robles),$58, California,90, Central Coast,Paso Robles,Not rated yet [Add Your Review],Barbera,2015,Rincon Mountain
188,14.5%,"Ventura County, Central Coast, California, US",750 ml,Red, US,4/1/2019,"
                      Ojai's Adam Tolmach is leading the charge for a return to grape-growing here, and this bottling is an epic show of potential. Freshly smashed boysenberry and black raspberry meet with white pepper on the fresh nose. The palate is tightly wound with boysenberry, wild thyme and fennel-pollen flavors.                      Matt Kettmann ",Rich Vineyard,Ojai 2016 Rich Vineyard Barbera (Ventura County),$35, California,92, Central Coast,Ventura County,Not rated yet [Add Your Review],Barbera,2016,Ojai
