,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
229,12%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      Subtle hints of citrus and pear are all that escape on the shy nose of this wine. On the palate the pear notes take on a full-fruited, rounded generosity and ripeness, boosted by a hint of residual sweetness. A lovely yeasty, phenolic texture counteracts alongside juicy freshness, leading to a medium-dry finish.                      Anne Krebiehl MW ",Cuvée de la Reine Clotilde,Wunsch & Mann 2017 Cuvée de la Reine Clotilde Pinot Gris (Alsace),$25 , Alsace,90,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2017,Wunsch & Mann
230,13%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      Faint hints of yellow pear are subtle but promising on the nose of this wine. The palate fully fleshes out these juicy notes of yellow pear. It offers ripeness, gentle sweetness, subtle aroma and bright freshness. Pure and lasting, the flavors show a hint of chalky hinterland, while the finish is medium dry and long.                      Anne Krebiehl MW ",Herrenreben,Henri Schoenheitz 2017 Herrenreben Pinot Gris (Alsace),$30 , Alsace,90,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2017,Henri Schoenheitz
231,14%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      Subtle notes of ripe, yellow-pear flesh almost have a floral overtone on the nose of this wine. The palate intensifies this mellow juiciness by adding a hint of sweetness to the concentrated palate. This sits well with the mellow but fresh flavors and leads to a juicy, off-dry finish.                      Anne Krebiehl MW ",Clos Saint Materne,Joseph Scharsch 2017 Clos Saint Materne Pinot Gris (Alsace),$46 , Alsace,90,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2017,Joseph Scharsch
232,13.50%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      In this wine, a subtle nose makes shy promises of ripe pear. Ripe, fresh pear duly appears on the concentrated palate where gentle freshness highlights the pithy, not quite zesty texture and adds verve to the fruit. The wine has lovely balance and a freshness that was not easy to achieve in 2018. It is dry and bright on the finish.                      Anne Krebiehl MW ",,Domaine Charles Baur 2018 Pinot Gris (Alsace),$27 , Alsace,90,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Domaine Charles Baur
233,13%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,10/1/20,"
                      The wine is much better than the looks of the label might suggest. It's packed with ripe flavors of sliced Bartlett pears, with that slightly grainy texture also. Though there isn't a whole lot more going on, the basic fruit is so good, clean and lingering, that it's more than sufficient as a fine all-purpose white wine.                      Paul Gregutt ",,Greetings 2019 Pinot Gris (Willamette Valley),$15 , Oregon,90, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2019,Greetings
234,13%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,10/1/20,"
                      The wine is much better than the looks of the label might suggest. It's packed with ripe flavors of sliced Bartlett pears, with that slightly grainy texture also. Though there isn't a whole lot more going on, the basic fruit is so good, clean and lingering, that it's more than sufficient as a fine all-purpose white wine.                      Paul Gregutt ",,Greetings 2019 Pinot Gris (Willamette Valley),$15 , Oregon,90, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2019,Greetings
235,14%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      In this wine, notes of ripe yellow pear on the nose promise juiciness and freshness. Delivering on both counts, the palate presents an easy and appetizing core of green and yellow pear. The rounded body preserves freshness that brightens the dry finish.                      Anne Krebiehl MW ",Classic,Hugel 2018 Classic Pinot Gris (Alsace),$29 , Alsace,90,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Hugel
237,14%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      The shy nose on this wine keeps its secrets for now, showing only a hint of ripe pear. The palate comes in with the subtle richness of baked pear, freshness and gentle spice. A mellow fruit balance gives roundness and texture. The finish is off dry and bright.                      Anne Krebiehl MW ",Trois Châteaux,Kuentz-Bas 2018 Trois Châteaux Pinot Gris (Alsace),$30 , Alsace,90,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Kuentz-Bas
238,13.50%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      In this wine, a subtle nose makes shy promises of ripe pear. Ripe, fresh pear duly appears on the concentrated palate where gentle freshness highlights the pithy, not quite zesty texture and adds verve to the fruit. The wine has lovely balance and a freshness that was not easy to achieve in 2018. It is dry and bright on the finish.                      Anne Krebiehl MW ",,Domaine Charles Baur 2018 Pinot Gris (Alsace),$27 , Alsace,90,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Domaine Charles Baur
239,13.50%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      Pear notes are subtle but fresh on the nose of this wine. The palate shows more ripe pear fruit that's rounded, medium bodied and off dry. It's a mellow but balanced wine.                      Anne Krebiehl MW ",,André Kientzler 2018 Pinot Gris (Alsace),$17 , Alsace,89,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,André Kientzler
240,13.50%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      Notes of fresh pear and Golden Delicious apple promise fruity ripeness on the nose of this wine. The palate adds rounded mellowness as well as a lovely, textured phenolic edge that gives contour to the generous fruit. It is off dry and fresh on the finish.                      Anne Krebiehl MW ",Anne de K.,Bestheim 2018 Anne de K. Pinot Gris (Alsace),$25 , Alsace,89,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Bestheim
241,12.40%,"Tasmania, Tasmania, Australia",750 ml,White, Australia,10/1/20,"
                      This pale yellow Tasmanian Pinot Gris is a smartly put together summer sipper. With delicate stone fruit, floral and ground ginger notes throughout, it's crisp, balanced and refreshing, if not exactly bursting with personality.                      Christina Pickard ",,Holm Oak 2018 Pinot Gris (Tasmania),$24 , Tasmania,89,Tasmania,,Not rated yet [Add Your Review],Pinot Gris,2018,Holm Oak
242,13.50%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      In this wine, a shy nose only allows a slight notion of fresh apple and the palate shows a similar subtlety. But the wine has brightness and a generous, juicy mouthfeel that leaves the impression of ripe, yellow pear. The finish is fresh and appetizing.                      Anne Krebiehl MW ",Sauvage,Joseph Cattin 2018 Sauvage Pinot Gris (Alsace),$35 , Alsace,89,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Joseph Cattin
244,13%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      Only faint hints of pear show on the closed nose of this wine. The palate, however, presents generous, ripe yellow-pear notes. A vein of freshness adds juiciness and a hint of almond spice.                      Anne Krebiehl MW ",Réserve,Willm 2018 Réserve Pinot Gris (Alsace),$14 , Alsace,89,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Willm
245,13.50%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      Ripe russet-pear notes are vivid on the nose of this wine. The palate clings to these and comes in with juiciness and a little edge of baking spices. The mouthfeel is rounded and generous, with a fresh finish.                      Anne Krebiehl MW ",,Domaine de la Tour Blanche 2018 Pinot Gris (Alsace),$31 , Alsace,89,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Domaine de la Tour Blanche
246,13.50%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      Notes of fresh pear and Golden Delicious apple promise fruity ripeness on the nose of this wine. The palate adds rounded mellowness as well as a lovely, textured phenolic edge that gives contour to the generous fruit. It is off dry and fresh on the finish.                      Anne Krebiehl MW ",Anne de K.,Bestheim 2018 Anne de K. Pinot Gris (Alsace),$25 , Alsace,89,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Bestheim
248,13%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      Only faint hints of pear show on the closed nose of this wine. The palate, however, presents generous, ripe yellow-pear notes. A vein of freshness adds juiciness and a hint of almond spice.                      Anne Krebiehl MW ",Réserve,Willm 2018 Réserve Pinot Gris (Alsace),$14 , Alsace,89,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Willm
251,13%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      The generous nose on this wine is mellow with baked pear. That same rich fruit characterizes the palate where it carries an edge of marzipan bitterness. Freshness counters but leaves a rounded, full-bodied wine with an off-dry finish.                      Anne Krebiehl MW ",Tradition,W. Gisselbrecht 2018 Tradition Pinot Gris (Alsace),$17 , Alsace,89,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,W. Gisselbrecht
252,13%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      Generous ripeness is already apparent on the juicy, almost tropically inflected notes of pear on the nose of this wine. Juicy, mellow and fresh, the palate comes with creaminess that accentuates the richness. The finish is off dry and mellow.                      Anne Krebiehl MW ",,Allimant-Laugner 2018 Pinot Gris (Alsace),$18 , Alsace,89,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Allimant-Laugner
253,13.50%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      The closed nose on this wine reveals only the slightest hint of pear peel. Next the palate comes in with textured, pleasant pithiness and slight bitterness that works well within the full-fruited pear generosity. The finish is dry and fresh.                      Anne Krebiehl MW ",Grande Réserve,Pierre Sparr 2018 Grande Réserve Pinot Gris (Alsace),$20 , Alsace,89,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Pierre Sparr
254,13.50%,"High Valley, Lake County, California, US",750 ml,White, US,10/1/20,"
                      A charming floral aroma and abundant honeydew-melon flavors give this medium-bodied wine plenty to like. A nicely rounded texture is braced by subtle acidity for a clean mouthfeel.                      Jim Gordon ",High Serenity Ranch,Brassfield 2019 High Serenity Ranch Pinot Gris (High Valley),$19 , California,89, Lake County,High Valley,Not rated yet [Add Your Review],Pinot Gris,2019,Brassfield
255,13.50%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      The richness of the ripe pear fruit becomes apparent on the generous nose of this wine. The palate gives full rein to this rounded pear generosity, amplified by medium sweetness. The richness remains balanced and fresh.                      Anne Krebiehl MW ",Collection,Cave de Ribeauvillé 2017 Collection Pinot Gris (Alsace),$15 , Alsace,89,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2017,Cave de Ribeauvillé
256,14.50%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      Freshness and the fruity ease of ripe pear show on the nose of this wine. The palate completes the picture with ripe and bright pear fruit. There is something summery and bright about this, despite the full-bodied generosity. The finish is dry and vivid.                      Anne Krebiehl MW ",Réserve,Gustave Lorentz 2019 Réserve Pinot Gris (Alsace),$25 , Alsace,89,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2019,Gustave Lorentz
257,14.50%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      Vivid notes of melted butter and baked pear on the nose of this wine immediately spell richness. The palate delivers and adds aromatic baking spices as well as an almond bitterness. This wine offers rounded, mellow but dry richness.                      Anne Krebiehl MW ",Eguisheim,Jean-Louis & Fabienne Mann 2017 Eguisheim Pinot Gris (Alsace),$24 , Alsace,89,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2017,Jean-Louis & Fabienne Mann
258,13.50%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,10/1/20,"
                      Smooth fruit flavors of pear and peach come with a spicy, lightly peppery kick. This was fermented entirely in stainless steel, and has enough bottle age to be approaching its best drinking window.                      Paul Gregutt ",Garden Series,Compton Family 2018 Garden Series Pinot Gris (Willamette Valley),$17 , Oregon,89, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2018,Compton Family
259,13.50%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      Hints of ripe, yellow pear just peek through on the shy nose of this wine. The palate sweeps in with the ripe juiciness of yellow pear, adding lovely phenolic pithiness that provides texture and direction. Subtle freshness highlights the beautifully dry and concentrated finish.                      Anne Krebiehl MW ",Les Princes Abbés,Domaines Schlumberger 2018 Les Princes Abbés Pinot Gris (Alsace),$22 , Alsace,89,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Domaines Schlumberger
260,13.50%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      A subtle hint of aromatic Williams pear flashes on the otherwise shy nose of this wine. Sweeping in with juicy fruitfulness, the palate presents abundant ripe, yellow pear that captures the generosity of 2018. The finish is just off dry and vividly fresh.                      Anne Krebiehl MW ",Réserve,Domaine Jean Sipp 2018 Réserve Pinot Gris (Alsace),$17 , Alsace,89,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Domaine Jean Sipp
261,12.50%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      The subtle nose on this wine combines ripe yellow apple and green pear. An almost zesty, green-pear-peel freshness on the palate provides texture. It's a vividly fresh and balanced wine with an off-dry finish.                      Anne Krebiehl MW ",Signature,Domaine Robert Klingenfus 2019 Signature Pinot Gris (Alsace),$16 , Alsace,89,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2019,Domaine Robert Klingenfus
262,12.50%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      Pure notes of green Conference pear are evocative on the nose of this wine. They become more intense on the palate and seem to gain ripeness. A pithy texture adds richness to the ripeness and generosity. The finish is fresh and dry.                      Anne Krebiehl MW ",Cuvée Romanus,Lucien Albrecht 2019 Cuvée Romanus Pinot Gris (Alsace),$18 , Alsace,89,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2019,Lucien Albrecht
264,13.50%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      Subtle notes of ripe and mellow baked pear appear gently on the nose of this wine. The palate also presents this mix of freshness and roundness, adding juiciness to boost the fruit. It is off dry and appetizing on the finish.                      Anne Krebiehl MW ",Les Natures,Jean-Baptiste Adam 2018 Les Natures Pinot Gris (Alsace),$28 , Alsace,89,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Jean-Baptiste Adam
265,13.50%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      Gentle notes of ripe yellow pear on the nose of this wine promise juiciness. The palate delivers with rounded, bouncy pear fruit on a body that is juicy and just about off dry. With a lovely balance of freshness and fruit, the wine has a lasting finish.                      Anne Krebiehl MW ",,Boeckel 2018 Pinot Gris (Alsace),$18 , Alsace,89,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Boeckel
266,13%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      Gentle notes of ripe, juicy russet pear rise from the glass. The palate of this wine comes in with gentle roundness, framing the ripe pear with generosity. Subtle freshness counters the mellow finish.                      Anne Krebiehl MW ",Grande Réserve,Cave de Cleebourg 2017 Grande Réserve Pinot Gris (Alsace),$16 , Alsace,89,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2017,Cave de Cleebourg
267,13.50%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      The gentle freshness of green but ripe pear plays subtly on the nose of this wine. Continuing in this bright vein, the palate adds mellow fruitiness. The effect is juicy and rounded, but all remains fresh. It is off dry and bright on the finish.                      Anne Krebiehl MW ",Découverte,Cave du Roi Dagobert 2018 Découverte Pinot Gris (Alsace),$25 , Alsace,89,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Cave du Roi Dagobert
268,13.10%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,10/1/20,"
                      Showing definite sweetness on the palate, this skirts the border of off dry. Honey, ripe pears, peaches and a streak of vanilla complete a full-bodied, well-rounded and fruit-forward style. It would be interesting to try this with a slice of peach pie or pear tart.                      Paul Gregutt ",,Cória 2019 Pinot Gris (Willamette Valley),$22 , Oregon,89, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2019,Cória
269,13%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      The closed nose on this wine gives next to nothing away. However, the palate presents a juicy flow of pear fruitiness. The body is mellow and fresh. Underneath flashes of orange juiciness lead to a just-dry finish.                      Anne Krebiehl MW ",Rittersberg,Frey-Sohler 2018 Rittersberg Pinot Gris (Alsace),$25 , Alsace,89,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Frey-Sohler
270,13%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      The closed nose on this wine gives next to nothing away. However, the palate presents a juicy flow of pear fruitiness. The body is mellow and fresh. Underneath flashes of orange juiciness lead to a just-dry finish.                      Anne Krebiehl MW ",Rittersberg,Frey-Sohler 2018 Rittersberg Pinot Gris (Alsace),$25 , Alsace,89,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Frey-Sohler
271,14%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      The shy nose on this wine gives away nothing but a hint of freshness. On the palate, ripe, pear-fruited generosity becomes apparent. The finish has a lovely apple-pip note and freshness.                      Anne Krebiehl MW ",Grand C Réserve,Joseph Cattin 2018 Grand C Réserve Pinot Gris (Alsace),$20 , Alsace,89,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Joseph Cattin
272,13.50%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      Creamy, almost buttery notes of pear dominate the nose on this wine and give a sense of richness. The creaminess continues on the rounded, mellow palate that has a distinct sense of maple-syrup spice and almond bitterness. This mellow, generously fruited and spiced wine comes together on the medium-sweet finish.                      Anne Krebiehl MW ",,Kuentz-Bas 2018 Pinot Gris (Alsace),$22 , Alsace,89,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Kuentz-Bas
273,13.10%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,10/1/20,"
                      Showing definite sweetness on the palate, this skirts the border of off dry. Honey, ripe pears, peaches and a streak of vanilla complete a full-bodied, well-rounded and fruit-forward style. It would be interesting to try this with a slice of peach pie or pear tart.                      Paul Gregutt ",,Cória 2019 Pinot Gris (Willamette Valley),$22 , Oregon,89, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2019,Cória
274,13%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      Vivid notes of baked pear and pear compote immediately fill the nose on this wine. The palate capitalizes on this fruit with mellow, flowing juiciness delivered in a light package. The finish is off dry and fruity.                      Anne Krebiehl MW ",Réserve,Jean Biecher & Fils 2019 Réserve Pinot Gris (Alsace),$20 , Alsace,88,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2019,Jean Biecher & Fils
275,13%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      The nose on this wine is shy, offering mellow notes of ripe pear. These become more pronounced on the rounded palate where generosity and freshness create good balance. The finish is off dry and fresh.                      Anne Krebiehl MW ",,Domaine Specht 2018 Pinot Gris (Alsace),$19 , Alsace,88,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Domaine Specht
276,14.10%,"Cienega Valley, Central Coast, California, US",750 ml,White, US,10/1/20,"
                      There's an alkaline streak across the nose of this bottling, which offers dried honeysuckle and lanolin aromas as well. Dried lemon peel and quinine elements show on the palate, which is likely to blossom into other flavors with time.                      Matt Kettmann ",Terraces,Eden Rift 2018 Terraces Pinot Gris (Cienega Valley),$32 , California,88, Central Coast,Cienega Valley,Not rated yet [Add Your Review],Pinot Gris,2018,Eden Rift
277,13.90%,"Sonoma Coast, Sonoma, California, US",750 ml,White, US,10/1/20,"
                      Invitingly crisp and floral, this white wine is tropical with a fleshy opulence and lasting note of sweet vanilla.                      Virginie Boone ",,Folie à Deux 2019 Pinot Gris (Sonoma Coast),$18 , California,88, Sonoma,Sonoma Coast,Not rated yet [Add Your Review],Pinot Gris,2019,Folie à Deux
278,13.80%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      Faint hints of mellow baked apple appear gently on the nose of this wine. Brimming with juiciness, the palate presents ripe yellow apple and luscious pear. The finish is medium dry and full of rich, mellow fruit.                      Anne Krebiehl MW ",,Domaine Roland Schmitt 2018 Pinot Gris (Alsace),$22 , Alsace,88,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Domaine Roland Schmitt
279,13.60%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,10/1/20,"
                      The color is a light tawny straw, and the aromas have a pleasantly dusty spiciness. The fruit reflects the flavors of early oxidation, with autumnal apples and hints of pollen and clover. It's quite nice but should be consumed over the next year or two.                      Paul Gregutt ",,Montinore 2018 Pinot Gris (Willamette Valley),$20 , Oregon,88, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2018,Montinore
280,13.50%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,10/1/20,"
                      A solid, fruity wine, this mixes crisp apple and white-peach flavors. It continues along that path and into a finish that displays some phenolic bite and skin tannins.                      Paul Gregutt ",Terroir Series,Alexana 2019 Terroir Series Pinot Gris (Willamette Valley),$32 , Oregon,88, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2019,Alexana
281,13.40%,"Rogue Valley, Southern Oregon, Oregon, US",750 ml,White, US,10/1/20,"
                      Broad, palate-coating flavors of lemon cake lead a smooth and lightly spicy wine. There's a suggestion of mashed pears also. The wine was fermented and aged in stainless, and kept on the lees for a full year.                      Paul Gregutt ",Ellis Vineyards Block 1,Pebblestone 2018 Ellis Vineyards Block 1 Pinot Gris (Rogue Valley),$17 , Oregon,88, Southern Oregon,Rogue Valley,Not rated yet [Add Your Review],Pinot Gris,2018,Pebblestone
282,13.50%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      A subtle hint of yellow pear is all that can be discerned on the nose of this wine. The palate, however, comes in with ease and brightness. A juicy, balanced midpalate leads to an off-dry but vividly fresh finish.                      Anne Krebiehl MW ",,Henri Schoenheitz 2018 Pinot Gris (Alsace),$25 , Alsace,88,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Henri Schoenheitz
283,13.40%,"Rogue Valley, Southern Oregon, Oregon, US",750 ml,White, US,10/1/20,"
                      Broad, palate-coating flavors of lemon cake lead a smooth and lightly spicy wine. There's a suggestion of mashed pears also. The wine was fermented and aged in stainless, and kept on the lees for a full year.                      Paul Gregutt ",Ellis Vineyards Block 1,Pebblestone 2018 Ellis Vineyards Block 1 Pinot Gris (Rogue Valley),$17 , Oregon,88, Southern Oregon,Rogue Valley,Not rated yet [Add Your Review],Pinot Gris,2018,Pebblestone
284,12.90%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,10/1/20,"
                      Ripe pear fruit, drizzled with a squeeze of lemon, incorporates a subtle grainy, fleshy mouthfeel. It's clean and straightforward, a solid example of classic Oregon Pinot Gris. Drink over the next two vintages while it's at its freshest.                      Paul Gregutt ",Estate,Apolloni 2019 Estate Pinot Gris (Willamette Valley),$19 , Oregon,88, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2019,Apolloni
285,13%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      Only subtle hints of pear ripeness appear on the shy nose of this wine. The palate comes in with ease but also with brightness. Pear notes have an earthy tinge and a textured mouthfeel while the finish remains dry and fresh.                      Anne Krebiehl MW ",,Frédéric Mallo 2018 Pinot Gris (Alsace),$17 , Alsace,88,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Frédéric Mallo
286,13%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      Subtle fruity freshness on the nose of this wine sets a vivid tone. The rounded palate is juicy and mellow, and comes together on a medium-dry finish.                      Anne Krebiehl MW ",,Koenig Vins Alsace 2018 Pinot Gris (Alsace),$16 , Alsace,88,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Koenig Vins Alsace
287,13.50%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      Vivid, generous notes of baked apple and pear abound on the nose of this wine. The medium-sweet palate continues this apple and pear theme and adds a creamy, spicy element so that the overall effect suggests pear crumble. It's a rounded, generous wine with tons of fruit.                      Anne Krebiehl MW ",Baronne Tonia de Turckheim,Armand Hurst 2018 Baronne Tonia de Turckheim Pinot Gris (Alsace),N/A, Alsace,88,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Armand Hurst
288,13%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      Notes of juicy yellow pear dominate the nose on this wine. The palate comes in with a light, easy step that seems weightless and refreshing. The gentle fruity flavors lead to a dry, fresh finish.                      Anne Krebiehl MW ",Cuvée Melody,Domaine G. Metz 2018 Cuvée Melody Pinot Gris (Alsace),$19 , Alsace,88,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Domaine G. Metz
289,12%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      The nose on this wine brims with notes of honeyed pear crumble and baked apple, signaling sweetness from the start. On the palate, rounded, medium-sweet richness illuminates every nuance of that ripe pear fruit. The body is fresh and mellow, and the finish medium sweet and rich.                      Anne Krebiehl MW ",Tradition,Domaine Michel Fonne 2018 Tradition Pinot Gris (Alsace),$15 , Alsace,88,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Domaine Michel Fonne
290,13%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      The nose on this wine is chock-full of ripe, juicy pear fruit. Conveying equal juiciness, the rounded and fruity palate has just a little pithiness. The finish is fresh and fruity.                      Anne Krebiehl MW ",Portrait,Domaine Zinck 2018 Portrait Pinot Gris (Alsace),$20 , Alsace,88,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Domaine Zinck
292,13%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      A whiff of green pear comes and goes on the shy nose of this wine. Notions of russet-pear peel and a pithy texture show on the palate. The mouthfeel is rich and rounded, and the generous fruit is countered by freshness on the off-dry finish.                      Anne Krebiehl MW ",,Robert Karcher et Fils 2018 Pinot Gris (Alsace),$23 , Alsace,87,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Robert Karcher et Fils
294,13.50%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      Despite swirling, the closed nose on this wine is not ready to give much away. On the palate, the roundness and juiciness of ripe pear gets proper billing. This wine is easy and generous, with a medium finish that leaves just the right balance.                      Anne Krebiehl MW ",Tête de Cuvée,Ruhlmann 2018 Tête de Cuvée Pinot Gris (Alsace),$19 , Alsace,87,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Ruhlmann
295,13.50%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      Easy notes of baked pear fill the nose on this wine. The palate comes in with the same mellowness, presenting generous pear fruit, rounded freshness and an off-dry finish.                      Anne Krebiehl MW ",,Philippe Sohler 2018 Pinot Gris (Alsace),$19 , Alsace,87,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Philippe Sohler
297,12.50%,"Alsace, Alsace, France",750 ml,White, France,10/1/20,"
                      In this wine, a very shy nose reveals just a hint of pear. The palate presents itself in a similarly muted fashion, showing some pear fruit and freshness, with a mellow, juicy mouthfeel. The finish is dryish but fresh.                      Anne Krebiehl MW ",Vieilles Vignes,Anne & Marc Wassler 2018 Vieilles Vignes Pinot Gris (Alsace),$25 , Alsace,87,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Anne & Marc Wassler
