,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
94,14.4%,"Russian River Valley, Sonoma, California, US",750 ml,Red, US,3/1/2021,"
                      This is an outstanding representation of the site: leathery, spicy and earthy, with a length of dried herb, cherry and cassis. Exuberantly layered yet lifted, it is structured, complex and memorable. Enjoy from 2028–2035.                      Virginie Boone ",Limerick Lane Vineyard,Robert Biale 2018 Limerick Lane Vineyard Zinfandel (Russian River Valley),$62, California,95, Sonoma,Russian River Valley,Not rated yet [Add Your Review],Zinfandel,2018,Robert Biale
95,14.8%,"Moon Mountain District Sonoma County, Sonoma, California, US",750 ml,Red, US,3/1/2021,"
                      This historic vineyard contributes a wealth of complexity and structure to this wine, which is a juicy, robust expression of the mountain site. Red fruit is complemented by red licorice, with savory components of dried herb and crushed rock chiming in.                      Virginie Boone ",Monte Rosso Vineyard,Robert Biale 2018 Monte Rosso Vineyard Zinfandel (Moon Mountain District Sonoma County),$75, California,95, Sonoma,Moon Mountain District Sonoma County,Not rated yet [Add Your Review],Zinfandel,2018,Robert Biale
96,14.8%,"Russian River Valley, Sonoma, California, US",750 ml,Red, US,3/1/2021,"
                      From the producer's estate this possesses 85% Zinfandel, 12% Syrah and 3% Petite Sirah. Together they contrast and complement in iron, graphite and earth, with lengthy and supple texture. The concentration of fruit is richly complex in blueberry and boysenberry, balanced in acidity and a dusty mineral quality that extends on the palate.                      Virginie Boone ",Rocky Knoll,Limerick Lane 2018 Rocky Knoll Zinfandel (Russian River Valley),$62, California,95, Sonoma,Russian River Valley,Not rated yet [Add Your Review],Zinfandel,2018,Limerick Lane
97,14.9%,"Russian River Valley, Sonoma, California, US",750 ml,Red, US,3/1/2021,"
                      This is an impressive wine from a historic old-vine site. Brawny leather and red cherry are vibrant and full on the palate, with tremendous underlying structure. Nutmeg, lavender and white pepper accents contribute to the wine's widespread appeal.                      Virginie Boone ",Saitone Estate Vineyard,Williams Selyem 2018 Saitone Estate Vineyard Zinfandel (Russian River Valley),$65, California,94, Sonoma,Russian River Valley,Not rated yet [Add Your Review],Zinfandel,2018,Williams Selyem
98,15.1%,"Russian River Valley, Sonoma, California, US",750 ml,Red, US,3/1/2021,"
                      From vines planted in 1880, this red develops slowly in the glass, unfurling waves of old-vine savory character and reductive youth. Dust, crushed rock and quenching acidity complement and combine to highlight juicy red fruit, dried herb and a complex note of spicy cola. It is powerful in weight and substance.                      Virginie Boone ",Banfield Vineyard,Limerick Lane 2018 Banfield Vineyard Zinfandel (Russian River Valley),$62, California,94, Sonoma,Russian River Valley,Not rated yet [Add Your Review],Zinfandel,2018,Limerick Lane
99,14.9%,"Dry Creek Valley, Sonoma, California, US",750 ml,Red, US,3/1/2021,"
                      Complexity and balance are the hallmarks of this beautifully composed and full-bodied 100% Zinfandel wine. Black-pepper, dried sage, and deep blackberry aromas lead to a rich, velvety, subtly tannic texture and supple black-fruit impressions. Best through 2030.                      Jim Gordon ",East Bench,Ridge 2018 East Bench Zinfandel (Dry Creek Valley),$32, California,94, Sonoma,Dry Creek Valley,Not rated yet [Add Your Review],Zinfandel,2018,Ridge
100,14.8%,"Oak Knoll District, Napa, California, US",750 ml,Red, US,3/1/2021,"
                      Blackberry, cherry and lavender notes highlight this effusively aromatic and delicious red, which features a velvety lushness and supple tannin. Complex and spicy, the acidity is remarkably well integrated, adding to the overall freshness and lift of the wine.                      Virginie Boone ",Aldo's Vineyard,Robert Biale 2018 Aldo's Vineyard Zinfandel (Oak Knoll District),$85, California,93, Napa,Oak Knoll District,Not rated yet [Add Your Review],Zinfandel,2018,Robert Biale
101,16.8%,"Livermore Valley, Central Coast, California, US",750 ml,Red, US,3/1/2021,"
                      This luscious, opulent, high-octane wine oozes dried-fruit flavors that are supersaturated and deep, offering raspberry- syrup and blackberry-jam notes on a full body with well-integrated tannins. It feels sweet and so inviting.                      Jim Gordon ",Big Wood Zin,Wood Family Vineyards 2018 Big Wood Zin Zinfandel (Livermore Valley),$36, California,93, Central Coast,Livermore Valley,Not rated yet [Add Your Review],Zinfandel,2018,Wood Family Vineyards
102,14.9%,"Amador County, Sierra Foothills, California, US",750 ml,Red, US,3/1/2021,"
                      A wonderful, spicy, woodsy complexity in the aroma leads to luxuriously rich blackberry and raspberry flavors and echoes of cedar, vanilla and sage. With 24% Syrah blended in, this beautifully composed and relaxed wine is hard to resist.                      Jim Gordon ",Mountain Selection,Scott Harvey 2018 Mountain Selection Zinfandel (Amador County),$28, California,93, Sierra Foothills,Amador County,Not rated yet [Add Your Review],Zinfandel,2018,Scott Harvey
103,15.1%,"Russian River Valley, Sonoma, California, US",750 ml,Red, US,3/1/2021,"
                      With 2% Petite Sirah, this estate red impresses in supple, succulent red berries and a twist of licorice, offering a length of powerful flavor and grippy texture. Crushed rock and herb provide a current of minerality that plays well against the sweet oak.                      Virginie Boone ",1910 Block Estate Grown,Limerick Lane 2018 1910 Block Estate Grown Zinfandel (Russian River Valley),$62, California,93, Sonoma,Russian River Valley,Not rated yet [Add Your Review],Zinfandel,2018,Limerick Lane
104,16%,"Lodi, Central Valley, California, US",750 ml,Red, US,3/1/2021,"
                      This wine offers vibrant fruit and handsome oak spices on a big structure of firm tannins and a full body. Hints of mint and cedar lead to plump blackberry and raspberry shaded by accents of vanilla and nutmeg. Best through 2026.                      Jim Gordon ",Centennial,LangeTwins 2014 Centennial Zinfandel (Lodi),$60, California,93, Central Valley,Lodi,Not rated yet [Add Your Review],Zinfandel,2014,LangeTwins
105,15.5%,"El Dorado, Sierra Foothills, California, US",750 ml,Red, US,3/1/2021,"
                      This bold and firmly structured wine carries vivid raspberry and black-cherry aromas followed by a moderately tannic palate of cranberry and raspberry flavors. It's well balanced and can easily improve with a few years of age. Best from 2023.                      Jim Gordon ",Reserve,Lava Cap 2018 Reserve Zinfandel (El Dorado),$25, California,92, Sierra Foothills,El Dorado,Not rated yet [Add Your Review],Zinfandel,2018,Lava Cap
106,14.7%,"Alexander Valley, Sonoma, California, US",750 ml,Red, US,3/1/2021,"
                      With Petite Sirah and Syrah, this red impresses and overdelivers on its price point, packing in tons of textured, supple flavor and juicy acidity. Full bodied, it brims in brambly blackberry, cherry and plum, with a lasting sweetness of vanilla and baking spice.                      Virginie Boone ",Angeli Estate Grown,Marietta Cellars 2018 Angeli Estate Grown Zinfandel (Alexander Valley),$37, California,92, Sonoma,Alexander Valley,Not rated yet [Add Your Review],Zinfandel,2018,Marietta Cellars
107,14.8%,"Sonoma County, Sonoma, California, US",750 ml,Red, US,3/1/2021,"
                      This well-balanced, medium-bodied wine has everything in good proportion, from salty, mineral aromas to raspberry and tart cherry on the palate, to mouthfilling cherry and plum flavors, to a lithe structure of moderate tannin and acidity.                      Jim Gordon ",Blasi,Ridge 2018 Blasi Zinfandel (Sonoma County),$36, California,92, Sonoma,Sonoma County,Not rated yet [Add Your Review],Zinfandel,2018,Ridge
108,15.1%,"Amador County, Sierra Foothills, California, US",750 ml,Red, US,3/1/2021,"
                      This robust, full-bodied wine made from the Italian strain of Zinfandel grapevines fills its moderately tannic frame with delicious, dark-cherry, blackberry and dark-chocolate flavors. A touch of tangy raspberry lifts the palate and extends the finish for a lasting impression.                      Jim Gordon ",ReZerve,Sobon Estate 2018 ReZerve Primitivo (Amador County),$24, California,92, Sierra Foothills,Amador County,Not rated yet [Add Your Review],"Primitivo, Zinfandel",2018,Sobon Estate
109,15.1%,"Russian River Valley, Sonoma, California, US",750 ml,Red, US,3/1/2021,"
                      Supple, velvety and lush, this gorgeously generous wine offers elements of baked cherry and strawberry alongside exuberant acidity. Clove, licorice and tobacco notes lend depth and complexity to the whole.                      Virginie Boone ",Bacigalupi Vineyard,Williams Selyem 2018 Bacigalupi Vineyard Zinfandel (Russian River Valley),$65, California,92, Sonoma,Russian River Valley,Not rated yet [Add Your Review],Zinfandel,2018,Williams Selyem
110,15.5%,"Coombsville, Napa, California, US",750 ml,Red, US,3/1/2021,"
                      This is a richly layered and complex wine from the great estate site. It is juicy and expressive in bold flavors of cherry and blackberry. With a softness to the palate, it invites one into a supple tannin structure and integrated oak, finishing in just a subtle hint of vanilla.                      Virginie Boone ",R.W. Moore Vineyard,Mike and Molly Hendry 2018 R.W. Moore Vineyard Zinfandel (Coombsville),N/A, California,92, Napa,Coombsville,Not rated yet [Add Your Review],Zinfandel,2018,Mike and Molly Hendry
111,14.9%,"Sonoma County, Sonoma, California, US",750 ml,Red, US,3/1/2021,"
                      The historic site first planted in the 1920s contributes a great deal of complexity and nuance to this wine, which opens in classic old-vine prune and fig. Sleek, sublime texture rides along the palate with ease and grace, defying its ultimate powerful concentration and oaky ripeness.                      Virginie Boone ",Pagani Ranch,Robert Biale 2018 Pagani Ranch Zinfandel (Sonoma County),$55, California,92, Sonoma,Sonoma County,Not rated yet [Add Your Review],Zinfandel,2018,Robert Biale
112,15.3%,"Russian River Valley, Sonoma, California, US",750 ml,Red, US,3/1/2021,"
                      From vines planted in 1912, this wine opens in high-toned citrus and tangy red fruit dipped in root beer. Grippy texture reveals its youthful power and structure, adding to an already enviable length of baking spice and black pepper.                      Virginie Boone ",Katz-Ponzo Vineyard,Limerick Lane 2018 Katz-Ponzo Vineyard Zinfandel (Russian River Valley),$62, California,92, Sonoma,Russian River Valley,Not rated yet [Add Your Review],Zinfandel,2018,Limerick Lane
113,14.9%,"Sonoma County, Sonoma, California, US",750 ml,Red, US,3/1/2021,"
                      Hints of herbs, wood smoke and sour cherries give this full-bodied and well-balanced wine an attractive complexity from the first sniff through the lingering finish. It details singed rosemary, charcoal, blackberry and cacao.                      Jim Gordon ",Hooker Creek,Ridge 2017 Hooker Creek Zinfandel (Sonoma County),$36, California,91, Sonoma,Sonoma County,Not rated yet [Add Your Review],Zinfandel,2017,Ridge
114,14.6%,"North Coast, North Coast, California, US",750 ml,Red, US,3/1/2021,"
                      This bold and expressive wine starts with mild mint and other oak-spice aromas and then brings a blast of superfresh and vibrant fruit flavors to the palate. Just-crushed grapes, blueberries and raspberries flood the flavors and linger on the finish.                      Jim Gordon ",Román Estate Grown,Marietta Cellars 2018 Román Estate Grown Zinfandel (North Coast),$24, California,91, North Coast,North Coast,Not rated yet [Add Your Review],Zinfandel,2018,Marietta Cellars
115,15%,"Amador County, Sierra Foothills, California, US",750 ml,Red, US,3/1/2021,"
                      Beautiful fruit and baking-spice aromas lead to satisfying flavors of raspberry, strawberry and sweet cherry in this very well-balanced, complex and inviting wine. Moderate tannins and a bit of tangy acidity lift the texture and give an appetizing bite.                      Jim Gordon ",InZinerator,Scott Harvey 2018 InZinerator Zinfandel (Amador County),$23, California,91, Sierra Foothills,Amador County,Not rated yet [Add Your Review],Zinfandel,2018,Scott Harvey
116,15.5%,"Lodi, Central Valley, California, US",750 ml,Red, US,3/1/2021,"
                      Deep and concentrated, this blueberry- and blackberry-scented wine is absolutely mouthfilling and delicious. Its ripeness and full body absorb any tannins, and leave a smooth, opulent texture, with baking spices lingering on the finish.                      Jim Gordon ",,Oak Farm 2018 Zinfandel (Lodi),$19, California,91, Central Valley,Lodi,Not rated yet [Add Your Review],Zinfandel,2018,Oak Farm
117,14.5%,"Mendocino, Mendocino County, California, US",750 ml,Red, US,3/1/2021,"
                      This full-bodied wine is strongly shaped by firm tannins and a spicy, new-oak quality that fills the aroma with cedar, mint and nutmeg that last through the flavors and finish. It is firm in texture, holding in generous, tasty blackberry and strawberry tones.                      Jim Gordon ",Family Reserve Cononiah Vineyard,McNab Ridge 2018 Family Reserve Cononiah Vineyard Zinfandel (Mendocino),$26, California,91, Mendocino County,Mendocino,Not rated yet [Add Your Review],Zinfandel,2018,McNab Ridge
118,14.8%,"El Dorado, Sierra Foothills, California, US",750 ml,Red, US,3/1/2021,"
                      This forthright wine showcases the classic Zin characteristics of wild berries and black pepper on a firm texture of fruit acidity and moderate tannins. It is well balanced and ready for most any occasion.                      Jim Gordon ",,Skinner 2018 Zinfandel (El Dorado),$36, California,91, Sierra Foothills,El Dorado,Not rated yet [Add Your Review],Zinfandel,2018,Skinner
119,15.4%,"Amador County, Sierra Foothills, California, US",750 ml,Red, US,3/1/2021,"
                      This powerful wine is herbal and smoky in aroma, then packed with black-pepper and woodsmoke flavors that give it unusually sharp focus to go along with its appetizing structure of firm tannins and full body.                      Jim Gordon ",ReZerve,Sobon Estate 2018 ReZerve Zinfandel (Amador County),$24, California,91, Sierra Foothills,Amador County,Not rated yet [Add Your Review],Zinfandel,2018,Sobon Estate
120,15.3%,"Napa Valley, Napa, California, US",750 ml,Red, US,3/1/2021,"
                      Robust and ripe, this red is richly hedonistic in blackberry and cola flavors. Earthy undercurrents of crushed rock and dried herb contrast and complement the fruit.                      Virginie Boone ",Moss Creek Old Vine,Eleven Eleven 2018 Moss Creek Old Vine Zinfandel (Napa Valley),$55, California,90, Napa,Napa Valley,Not rated yet [Add Your Review],Zinfandel,2018,Eleven Eleven
121,14.9%,"Amador County, Sierra Foothills, California, US",750 ml,Red, US,3/1/2021,"
                      Big and juicy, round and smooth, this full-bodied wine from a historic vineyard offers ultraripe plum, prune and dried cherry flavors on a soft, non-tannic texture. It is well concentrated and so ripe that it comes off as slightly sweet.                      Jim Gordon ",Vineyard 1869,Scott Harvey 2018 Vineyard 1869 Zinfandel (Amador County),$68, California,90, Sierra Foothills,Amador County,Not rated yet [Add Your Review],Zinfandel,2018,Scott Harvey
122,14.5%,"El Dorado, Sierra Foothills, California, US",750 ml,Red, US,3/1/2021,"
                      Well-concentrated blackberry and black-pepper flavors invigorate this full-bodied and moderately tannic wine, giving it plenty to savor.                      Jim Gordon ",Reserve,Crystal Basin Cellars 2017 Reserve Zinfandel (El Dorado),$30, California,90, Sierra Foothills,El Dorado,Not rated yet [Add Your Review],Zinfandel,2017,Crystal Basin Cellars
123,14.9%,"Amador County, Sierra Foothills, California, US",750 ml,Red, US,3/1/2021,"
                      Bold in flavor and big in body, this wine is packed with ripe fruit and cedar, balsam and beef flavors that are well concentrated and nicely supported by moderate tannins.                      Jim Gordon ",Old Vine Reserve,Scott Harvey 2018 Old Vine Reserve Zinfandel (Amador County),$39, California,90, Sierra Foothills,Amador County,Not rated yet [Add Your Review],Zinfandel,2018,Scott Harvey
124,15.9%,"Lodi, Central Valley, California, US",750 ml,Red, US,3/1/2021,"
                      This rich, ripe and showy wine offers a deep color, lavish spice aromas and mouthfilling chocolate and blackberry-jam flavors. Dramatic cinnamon, vanilla and ginger notes linger on the finish.                      Jim Gordon ",Old Ghost Old Vine,Klinker Brick 2017 Old Ghost Old Vine Zinfandel (Lodi),$37, California,90, Central Valley,Lodi,Not rated yet [Add Your Review],Zinfandel,2017,Klinker Brick
125,15%,"Sonoma Valley, Sonoma, California, US",750 ml,Red, US,3/1/2021,"
                      Grilled meat and smoky oak dominate on the opening of this estate wine, leading to a soft, juicy and approachable palate of root beer and raspberry jam. With herbal underpinnings, it presents as a big, broad-shouldered wine, with lasting oak and nutmeg spice.                      Virginie Boone ",,Bartholomew Estate 2018 Zinfandel (Sonoma Valley),$35, California,90, Sonoma,Sonoma Valley,Not rated yet [Add Your Review],Zinfandel,2018,Bartholomew Estate
126,14.8%,"Russian River Valley, Sonoma, California, US",750 ml,Red, US,3/1/2021,"
                      With a bright entry of red fruit, this field blend is rounded and richly full bodied, balanced by its underlying acidity and waves of dried herb and clove. Leather, black pepper and a touch of nutmeg figure into the hearty mix.                      Virginie Boone ",,Limerick Lane 2019 Zinfandel (Russian River Valley),$42, California,90, Sonoma,Russian River Valley,Not rated yet [Add Your Review],Zinfandel,2019,Limerick Lane
127,15.7%,"Mendocino County, Mendocino County, California, US",750 ml,Red, US,3/1/2021,"
                      A minty, menthol character enhances this full-bodied, fully ripe wine as it coats the palate with plump blackberry and dark-chocolate flavors. It's rich in expression and broad in texture.                      Jim Gordon ",Pick and Shovel,Saracina 2018 Pick and Shovel Zinfandel (Mendocino County),$32, California,89, Mendocino County,Mendocino County,Not rated yet [Add Your Review],Zinfandel,2018,Saracina
128,14.5%,"Lodi, Central Valley, California, US",750 ml,Red, US,3/1/2021,"
                      Very ripe, late-picked fruit flavors are well matched by generous oak accents of vanilla, nutmeg and maple syrup in this full-bodied, mouthcoating wine. The almost-sweet flavors and low tannins create a plush palate impression.                      Jim Gordon ",Old Vine,Gnarly Head 2019 Old Vine Zinfandel (Lodi),$13, California,88, Central Valley,Lodi,Not rated yet [Add Your Review],Zinfandel,2019,Gnarly Head
129,14.5%,"Dry Creek Valley, Sonoma, California, US",750 ml,Red, US,3/1/2021,"
                      Made from organic grapes, this red offers brambly red fruit, ample baking spice and notes of leather. Full bodied and weighty, it holds its acidity well, boosting the fruitiness and length.                      Virginie Boone ",,Preston 2018 Zinfandel (Dry Creek Valley),$38, California,88, Sonoma,Dry Creek Valley,Not rated yet [Add Your Review],Zinfandel,2018,Preston
130,14.5%,"Lake County, Lake County, California, US",750 ml,Red, US,3/1/2021,"
                      This smooth and supple wine offers plenty of dark-fruit flavors on a velvety texture of light tannins, for a well-balanced expression that's easy to sip and appreciate.                      Jim Gordon ",,Lost Hog 2019 Zinfandel (Lake County),$17, California,88, Lake County,Lake County,Not rated yet [Add Your Review],Zinfandel,2019,Lost Hog
131,13%,"California, California Other, California, US",750 ml,Red, US,3/1/2021,"
                      This ripe, flavorful and smooth-textured wine offers a flinty, peppery aroma followed by plump blackberry-jam flavors. A full body and a sense of slight sweetness give it breadth.                      Jim Gordon ",,Tortoise Creek 2018 Zinfandel (California),$12, California,88, California Other,California,Not rated yet [Add Your Review],Zinfandel,2018,Tortoise Creek
132,15%,"Primitivo di Manduria, Southern Italy, Italy",750 ml,Red, Italy,3/1/2021,"
                      Cherry jam and loads of warm spices carry the nose, with a bit of alcoholic burn peeping through but not totally taking over. The medium-bodied palate shows a nice balance between rich fruit, supple tannin and bright acidity, making this a solid representation of Primitivo di Manduria.                      Alexander Peartree ",Antico Sigillo,Claudio Quarta 2017 Antico Sigillo  (Primitivo di Manduria),$17, Southern Italy,88,Primitivo di Manduria,,Not rated yet [Add Your Review],"Primitivo, Zinfandel",2017,Claudio Quarta
133,16.3%,"Livermore Valley, Central Coast, California, US",750 ml,Red, US,3/1/2021,"
                      Very rich and ripe, this wine goes for a Port-like expression with the addition of some late-harvest fruit. It is high in alcohol and sweetness, offering strawberry-jam and plum-syrup flavors that coat the palate and soften the texture.                      Jim Gordon ",Muy Bueno,Wood Family Vineyards 2018 Muy Bueno Zinfandel (Livermore Valley),$34, California,88, Central Coast,Livermore Valley,Not rated yet [Add Your Review],Zinfandel,2018,Wood Family Vineyards
134,15.5%,"El Dorado, Sierra Foothills, California, US",750 ml,Red, US,3/1/2021,"
                      This teddy bear of a wine is very full bodied but soft and cozy in texture, offering warm cinnamon and vanilla flavors over juicy plums.                      Jim Gordon ",Old Vine,Lava Cap 2018 Old Vine Zinfandel (El Dorado),$28, California,88, Sierra Foothills,El Dorado,Not rated yet [Add Your Review],Zinfandel,2018,Lava Cap
135,15.5%,"Lodi, Central Valley, California, US",750 ml,Red, US,3/1/2021,"
                      This full-bodied and high-octane wine is oaky, smoky and savory in flavor, offering black-pepper, toasted wood and cocoa notes wrapped in moderate tannins. It's made of 90% Zinfandel and 10% Syrah.                      Jim Gordon ",Essenzo,Markus Wine Co 2018 Essenzo Zinfandel (Lodi),$39, California,88, Central Valley,Lodi,Not rated yet [Add Your Review],Zinfandel,2018,Markus Wine Co
136,15.1%,"Amador County, Sierra Foothills, California, US",750 ml,Red, US,3/1/2021,"
                      Salt and pepper flavors accompany ripe plums and a smooth texture with mild tannins in this full-bodied, mouthfilling wine.                      Jim Gordon ",Old Vine,Iron Hub 2017 Old Vine Zinfandel (Amador County),$34, California,87, Sierra Foothills,Amador County,Not rated yet [Add Your Review],Zinfandel,2017,Iron Hub
137,14.5%,"California, California Other, California, US",750 ml,Red, US,3/1/2021,"
                      Tasty and well balanced, too, this medium- to full-bodied wine offers wild-berry and ripe plum flavors accented by white pepper and sage. It's mouthfilling and not very tannic.                      Jim Gordon ",,One Leaf 2018 Zinfandel (California),$10, California,87, California Other,California,Not rated yet [Add Your Review],Zinfandel,2018,One Leaf
138,15.1%,"Amador County, Sierra Foothills, California, US",750 ml,Red, US,3/1/2021,"
                      Salt and pepper flavors accompany ripe plums and a smooth texture with mild tannins in this full-bodied, mouthfilling wine.                      Jim Gordon ",Old Vine,Iron Hub 2017 Old Vine Zinfandel (Amador County),$34, California,87, Sierra Foothills,Amador County,Not rated yet [Add Your Review],Zinfandel,2017,Iron Hub
139,13.9%,"Alexander Valley, Sonoma, California, US",750 ml,Red, US,3/1/2021,"
                      This subtle, elegant wine contains around 12% each of Petite Sirah and Carignan, adding to its easy, fruity style. Soft, supple tannins give it an approachability and roundness that make it food-friendly and refined.                      Virginie Boone ",,Sauveteur 2018 Zinfandel (Alexander Valley),$26, California,87, Sonoma,Alexander Valley,Not rated yet [Add Your Review],Zinfandel,2018,Sauveteur
140,15%,"Salento, Southern Italy, Italy",750 ml,Red, Italy,3/1/2021,"
                      Rather closed on the nose, aromas of toasted coriander seed and cocoa nibs arise with time in the glass, with a hint of a dense blackberry core riding underneath. It's luscious and rounded in feel, but not entirely expressive of fruit. A blackberry syrup flavor is framed in dark spice tones, with just enough acidity to lend support.                      Alexander Peartree ",Barone Pazzo,Vetrère 2016 Barone Pazzo Primitivo (Salento),$20, Southern Italy,87,Salento,,Not rated yet [Add Your Review],"Primitivo, Zinfandel",2016,Vetrère
141,14%,"Salento, Southern Italy, Italy",750 ml,Red, Italy,3/1/2021,"
                      Rich aromas of cherry jam carry hefty sweet spice accents of cinnamon, anise and tobacco. The palate is rounded in feel, displaying red cherry and blackberry jam flavors balanced by bright acidity and a solid framing of tannins. It will please many with its alluring mix of ripe fruit and sweet spice.                      Alexander Peartree ",,Mocavero 2018 Primitivo (Salento),$18, Southern Italy,87,Salento,,Not rated yet [Add Your Review],"Primitivo, Zinfandel",2018,Mocavero
142,15.4%,"Lodi, Central Valley, California, US",750 ml,Red, US,3/1/2021,"
                      Strong oak aromas of charred wood and cloves dominate this deep-colored, tannic and very extracted wine. It's bold, tannic and spicy.                      Jim Gordon ",Old Vine,Klinker Brick 2017 Old Vine Zinfandel (Lodi),$19, California,87, Central Valley,Lodi,Not rated yet [Add Your Review],Zinfandel,2017,Klinker Brick
143,15.5%,"Livermore Valley, Central Coast, California, US",750 ml,Red, US,3/1/2021,"
                      Flint and herb aromas lead to raspberry, black-pepper and dried cherry flavors in this full-bodied wine. It's hearty and moderately tannic.                      Jim Gordon ",,Page Mill Winery 2018 Zinfandel (Livermore Valley),$28, California,87, Central Coast,Livermore Valley,Not rated yet [Add Your Review],Zinfandel,2018,Page Mill Winery
144,14.5%,"Amador County, Sierra Foothills, California, US",750 ml,Red, US,3/1/2021,"
                      Balsamic and raspberry aromas lead to very ripe, almost-sweet, dried-fruit flavors and a soft texture that belies the full body. This is a late-harvest style wine that devotees of the genre will especially enjoy.                      Jim Gordon ",Winemaker's Reserve,Scott Harvey 2018 Winemaker's Reserve Zinfandel (Amador County),$35, California,87, Sierra Foothills,Amador County,Not rated yet [Add Your Review],Zinfandel,2018,Scott Harvey
145,13.5%,"California, California Other, California, US",3 L,Red, US,3/1/2021,"
                      Earthy wild-berry aromas and good, tangy raspberry flavors make this wine lively and appetizing. It will be very practical as an all-purpose house wine.                      Jim Gordon ",Old Vine,Bota Box 2019 Old Vine Zinfandel (California),$23, California,86, California Other,California,Not rated yet [Add Your Review],Zinfandel,2019,Bota Box
146,14.9%,"Oakville, Napa, California, US",750 ml,Red, US,3/1/2021,"
                      Thick, supple layers of smoky oak, grilled meat and cedar greet the entry of this robustly built wine that is ripe and powerful in style. Tobacco, black pepper and a richness of cola round it out.                      Virginie Boone ",Estate Grown,Oakville Winery 2018 Estate Grown Zinfandel (Oakville),$28, California,86, Napa,Oakville,Not rated yet [Add Your Review],Zinfandel,2018,Oakville Winery
147,15.8%,"El Dorado, Sierra Foothills, California, US",750 ml,Red, US,3/1/2021,"
                      This plummy, chocolaty wine is soft and flavorful, low in tannins and high in ripeness and ease of sipping.                      Jim Gordon ",Reserve Estate,Tiger Lily 2018 Reserve Estate Zinfandel (El Dorado),$39, California,86, Sierra Foothills,El Dorado,Not rated yet [Add Your Review],Zinfandel,2018,Tiger Lily
148,15%,"Lodi, Central Valley, California, US",750 ml,Red, US,3/1/2021,"
                      This smooth, soft and easy-drinking wine features maple syrup aromas and strawberry-jam flavors that flood the palate. While full bodied, it's light in tannins.                      Jim Gordon ",Old Vine,Caricature 2018 Old Vine Zinfandel (Lodi),$15, California,86, Central Valley,Lodi,Not rated yet [Add Your Review],Zinfandel,2018,Caricature
149,12.5%,"Puglia, Southern Italy, Italy",750 ml,Red, Italy,3/1/2021,"
                      Aromas of crushed peppercorn and tilled earth are very quiet on the nose. The light-bodied palate is racy and tart, with a blackberry jam core giving it some weight. The acidity leans a bit harsh and the tannins are feathery light, providing little grip.                      Alexander Peartree ",12 e Mezzo Made with Organic Grapes,Varvaglione 2017 12 e Mezzo Made with Organic Grapes Primitivo (Puglia),$14, Southern Italy,84,Puglia,,Not rated yet [Add Your Review],"Primitivo, Zinfandel",2017,Varvaglione
150,12.9%,"Contra Costa County, Central Coast, California, US",750 ml,Red, US,3/1/2021,"
                      Earthy aromas and off-beat raspberry vinegar and black-pepper flavors keep this light-bodied wine out of the mainstream, but it's something different to try.                      Jim Gordon ",,Divergent Vine 2018 Zinfandel (Contra Costa County),$25, California,84, Central Coast,Contra Costa County,Not rated yet [Add Your Review],Zinfandel,2018,Divergent Vine
151,15%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,12/31/2020,"
                      Dense aromas of black currant, red flowers and charred meat are wrapped in a rocky edge on the nose of this bottling. There is great cohesion to the palate, where rich red fruits are cut by crushed stone flavors, lifted by savory spice and framed by ample acidity and tannins.                      Matt Kettmann ",,Brady Vineyard 2018 Zinfandel (Paso Robles),$24, California,96, Central Coast,Paso Robles,Not rated yet [Add Your Review],Zinfandel,2018,Brady Vineyard
152,15.1%,"Russian River Valley, Sonoma, California, US",750 ml,Red, US,12/31/2020,"
                      This is a spectacular showcase and field blend of several incredible sites, including Banfield (36%), Limerick Lane (23%), Soldini (18%), Bedrock (14%) and Carlisle (9%), familiar names to followers of exceptional Zin. Possessed of tension, power and surprisingly high-toned freshness, it is layered in crushed rock, iron and just-picked blackberry. The structure suggests aging; enjoy best from 2028–2033.                      Virginie Boone ",Marquis,Limerick Lane 2018 Marquis Zinfandel (Russian River Valley),$72, California,95, Sonoma,Russian River Valley,Not rated yet [Add Your Review],Zinfandel,2018,Limerick Lane
153,14.5%,"Fiddletown, Sierra Foothills, California, US",750 ml,Red, US,12/31/2020,"
                      Earthy, mineral aromas and concentrated, nervy but ripe fruit flavors merge in this full-bodied, firmly textured and moderately tannic wine. Elements of dried herbs and river rocks accent deep wild-berry and roasted plum notes. Best from 2024.                      Jim Gordon ",Rinaldi Vineyard Old Vine,Easton 2017 Rinaldi Vineyard Old Vine Zinfandel (Fiddletown),$35, California,95, Sierra Foothills,Fiddletown,Not rated yet [Add Your Review],Zinfandel,2017,Easton
154,14.8%,"Coombsville, Napa, California, US",750 ml,Red, US,12/31/2020,"
                      First planted in 1905, this is a relatively cool-climate site that imparts great brightness and tart acidity to the wine. A dark cherry flavor is powerfully represented, alongside baked plum, blackberry and black pepper. A taut structure suggests this will do well with time in bottle. Best from 2028–2033.                      Virginie Boone ",R.W. Moore Vineyard,Robert Biale 2018 R.W. Moore Vineyard Zinfandel (Coombsville),$62, California,95, Napa,Coombsville,Not rated yet [Add Your Review],Zinfandel,2018,Robert Biale
